HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3Q7TKIAPPXP0FG1J4SFHOSFM4BMLDU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3ZV9H2YQQIMLV29F5JL99E6HP603WC,worker_332,Submitted,Fri May 19 22:37:35 PDT 2023,Fri May 19 22:39:16 PDT 2023,Mon May 22 22:39:16 PDT 2023,,,,101,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_1a126d799b10ffa7359f7acd0824c0dbdb90a1e5,4,"Max Creek was formed in 1971, with Dave Reed on acoustic guitar, John Rider on electric bass and Bob Gosselin on drums. The band originally played country music. In 1972, Dave Reed invited one of his music students, 15-year-old Scott Murawski, to sit in with the band. Scott's early original association with the band ended abruptly when he was banned from a club that the band played at regularly for drinking a beer. A few months later Dave Reed came down with appendicitis, so Mark Mercier was brought in on keyboards and Scott was invited back to play guitar. Due to the influence of the Grateful Dead, the band decided to incorporate more improvisation into the music becoming more electrified. The music of the psychedelic era had a heavy influence on the band, leading to a  sound and style more like that of the Grateful Dead and the rest of the San Francisco Bay scene. Eventually, Dave left the band to pursue country rock and acoustic ragtime music, leaving the band's line up as John, Bob, Scott and Mark.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":698,""label"":""relevant-text-span"",""startOffset"":564},{""endOffset"":833,""label"":""relevant-text-span"",""startOffset"":700}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['Due to the influence of the Grateful Dead, the band decided to incorporate more improvisation into the music becoming more electrified', 'The music of the psychedelic era had a heavy influence on the band, leading to a  sound and style more like that of the Grateful Dead']"
3Q7TKIAPPXP0FG1J4SFHOSFM4BMLDU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,30ZX6P7VFDAA40DXUKOP1E7HHUCJ23,worker_242,Submitted,Fri May 19 07:40:47 PDT 2023,Fri May 19 07:41:01 PDT 2023,Mon May 22 07:41:01 PDT 2023,,,,14,100% (1698/1699),100% (222/222),100% (221/221),103_1,0,CAR_1a126d799b10ffa7359f7acd0824c0dbdb90a1e5,4,"Max Creek was formed in 1971, with Dave Reed on acoustic guitar, John Rider on electric bass and Bob Gosselin on drums. The band originally played country music. In 1972, Dave Reed invited one of his music students, 15-year-old Scott Murawski, to sit in with the band. Scott's early original association with the band ended abruptly when he was banned from a club that the band played at regularly for drinking a beer. A few months later Dave Reed came down with appendicitis, so Mark Mercier was brought in on keyboards and Scott was invited back to play guitar. Due to the influence of the Grateful Dead, the band decided to incorporate more improvisation into the music becoming more electrified. The music of the psychedelic era had a heavy influence on the band, leading to a  sound and style more like that of the Grateful Dead and the rest of the San Francisco Bay scene. Eventually, Dave left the band to pursue country rock and acoustic ragtime music, leaving the band's line up as John, Bob, Scott and Mark.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3Q7TKIAPPXP0FG1J4SFHOSFM4BMLDU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3TU5ZICBRIG2C2JZ5RHZ86W6HRZ8QT,worker_180,Submitted,Fri May 19 19:12:48 PDT 2023,Fri May 19 19:17:13 PDT 2023,Mon May 22 19:17:13 PDT 2023,,,,265,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_1a126d799b10ffa7359f7acd0824c0dbdb90a1e5,4,"Max Creek was formed in 1971, with Dave Reed on acoustic guitar, John Rider on electric bass and Bob Gosselin on drums. The band originally played country music. In 1972, Dave Reed invited one of his music students, 15-year-old Scott Murawski, to sit in with the band. Scott's early original association with the band ended abruptly when he was banned from a club that the band played at regularly for drinking a beer. A few months later Dave Reed came down with appendicitis, so Mark Mercier was brought in on keyboards and Scott was invited back to play guitar. Due to the influence of the Grateful Dead, the band decided to incorporate more improvisation into the music becoming more electrified. The music of the psychedelic era had a heavy influence on the band, leading to a  sound and style more like that of the Grateful Dead and the rest of the San Francisco Bay scene. Eventually, Dave left the band to pursue country rock and acoustic ragtime music, leaving the band's line up as John, Bob, Scott and Mark.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
334ZEL5JYAUENQNYEAQYB85G0J1SOC,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3Z7VU45IP3WTFU05T2RXKPL28OQ1Z8,worker_332,Submitted,Fri May 19 22:43:08 PDT 2023,Fri May 19 22:44:05 PDT 2023,Mon May 22 22:44:05 PDT 2023,,,,57,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_2111b3a29bcf78c6fff182414e3c0acd6560d58d,4,"The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California. Ranging from quintet to septet, the band is known for its unique and eclectic style, which fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock, for live performances of lengthy instrumental jams, and for their devoted fan base, known as 'Deadheads'. 'Their music,' writes Lenny Kaye, 'touches on ground that most other groups don't even know exists.' These various influences were distilled into a diverse and psychedelic whole that made the Grateful Dead 'the pioneering Godfathers of the jam band world'. The band was ranked 57th by Rolling Stone magazine in its The Greatest Artists of all Time issue. The band was inducted into the Rock and Roll Hall of Fame in 1994 and their Barton Hall Concert at Cornell University (May 8, 1977) was added to the National Recording Registry of the Library of Congress. The Grateful Dead have sold more than 35 million albums worldwide.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":654,""label"":""relevant-text-span"",""startOffset"":117}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""the band is known for its unique and eclectic style, which fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock, for live performances of lengthy instrumental jams, and for their devoted fan base, known as 'Deadheads'. 'Their music,' writes Lenny Kaye, 'touches on ground that most other groups don't even know exists.' These various influences were distilled into a diverse and psychedelic whole that made the Grateful Dead 'the pioneering Godfathers of the jam band world'.""]"
334ZEL5JYAUENQNYEAQYB85G0J1SOC,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3COPXFW7XGR17RKLE3ZDY6FN7T4KPQ,worker_242,Submitted,Fri May 19 07:38:18 PDT 2023,Fri May 19 07:39:47 PDT 2023,Mon May 22 07:39:47 PDT 2023,,,,89,100% (1698/1699),100% (222/222),100% (221/221),103_1,0,CAR_2111b3a29bcf78c6fff182414e3c0acd6560d58d,4,"The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California. Ranging from quintet to septet, the band is known for its unique and eclectic style, which fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock, for live performances of lengthy instrumental jams, and for their devoted fan base, known as 'Deadheads'. 'Their music,' writes Lenny Kaye, 'touches on ground that most other groups don't even know exists.' These various influences were distilled into a diverse and psychedelic whole that made the Grateful Dead 'the pioneering Godfathers of the jam band world'. The band was ranked 57th by Rolling Stone magazine in its The Greatest Artists of all Time issue. The band was inducted into the Rock and Roll Hall of Fame in 1994 and their Barton Hall Concert at Cornell University (May 8, 1977) was added to the National Recording Registry of the Library of Congress. The Grateful Dead have sold more than 35 million albums worldwide.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":168,""label"":""relevant-text-span"",""startOffset"":143},{""endOffset"":291,""label"":""relevant-text-span"",""startOffset"":176},{""endOffset"":342,""label"":""relevant-text-span"",""startOffset"":296},{""endOffset"":396,""label"":""relevant-text-span"",""startOffset"":358},{""endOffset"":498,""label"":""relevant-text-span"",""startOffset"":398},{""endOffset"":575,""label"":""relevant-text-span"",""startOffset"":505},{""endOffset"":653,""label"":""relevant-text-span"",""startOffset"":604}]}}]",x,,"['unique and eclectic style', 'fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock,', 'live performances of lengthy instrumental jams', ""devoted fan base, known as 'Deadheads'"", ""'Their music,' writes Lenny Kaye, 'touches on ground that most other groups don't even know exists.'"", 'various influences were distilled into a diverse and psychedelic whole', ""'the pioneering Godfathers of the jam band world'""]"
334ZEL5JYAUENQNYEAQYB85G0J1SOC,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3Z4XG4ZF4D6MLZKBR5CR2ESZEUMX8F,worker_180,Submitted,Fri May 19 19:23:59 PDT 2023,Fri May 19 19:29:56 PDT 2023,Mon May 22 19:29:56 PDT 2023,,,,357,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_2111b3a29bcf78c6fff182414e3c0acd6560d58d,4,"The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California. Ranging from quintet to septet, the band is known for its unique and eclectic style, which fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock, for live performances of lengthy instrumental jams, and for their devoted fan base, known as 'Deadheads'. 'Their music,' writes Lenny Kaye, 'touches on ground that most other groups don't even know exists.' These various influences were distilled into a diverse and psychedelic whole that made the Grateful Dead 'the pioneering Godfathers of the jam band world'. The band was ranked 57th by Rolling Stone magazine in its The Greatest Artists of all Time issue. The band was inducted into the Rock and Roll Hall of Fame in 1994 and their Barton Hall Concert at Cornell University (May 8, 1977) was added to the National Recording Registry of the Library of Congress. The Grateful Dead have sold more than 35 million albums worldwide.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":397,""label"":""relevant-text-span"",""startOffset"":85}]}}]",x,,"[""Ranging from quintet to septet, the band is known for its unique and eclectic style, which fused elements of country, folk, bluegrass, blues, reggae, rock, improvisational jazz, psychedelia, and space rock, for live performances of lengthy instrumental jams, and for their devoted fan base, known as 'Deadheads'.""]"
31MBOZ6PBS6QAOV54WK64MX4JBALCU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3IRIK4HM3FZBENQS7UJ64NBY7HJC6H,worker_332,Submitted,Fri May 19 22:25:50 PDT 2023,Fri May 19 22:26:48 PDT 2023,Mon May 22 22:26:48 PDT 2023,,,,58,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_2f36f97be30d2baaa3ec9f7aa3e69d6a521f945c,4,"The Grateful Dead's early music (in the mid-1960s) was part of the process of establishing what 'psychedelic music' was, but theirs was essentially a 'street party' form of it. They developed their 'psychedelic' playing as a result of meeting Ken Kesey in Palo Alto, California, and subsequently becoming the house band for the Acid Tests he staged. The Dead were not inclined to fit their music to an established category such as pop rock, blues, folk rock, or country & western. Individual tunes within their repertoire could be identified under one of these stylistic labels, but overall their music drew on all of these genres and, more frequently, melding several of them. It was doubtless with this in mind that Bill Graham said of the Grateful Dead, 'They're not the best at what they do, they're the only ones that do what they do.' Often (both in performance and on recording) the Dead left room for exploratory, spacey soundscapes.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":941,""label"":""relevant-text-span"",""startOffset"":350}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""The Dead were not inclined to fit their music to an established category such as pop rock, blues, folk rock, or country & western. Individual tunes within their repertoire could be identified under one of these stylistic labels, but overall their music drew on all of these genres and, more frequently, melding several of them. It was doubtless with this in mind that Bill Graham said of the Grateful Dead, 'They're not the best at what they do, they're the only ones that do what they do.' Often (both in performance and on recording) the Dead left room for exploratory, spacey soundscapes.""]"
31MBOZ6PBS6QAOV54WK64MX4JBALCU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3NG53N1RL0YHCQIK5E2A816WCTI8P3,worker_242,Submitted,Fri May 19 08:45:31 PDT 2023,Fri May 19 08:47:14 PDT 2023,Mon May 22 08:47:14 PDT 2023,,,,103,100% (1698/1699),100% (222/222),100% (221/221),103_1,0,CAR_2f36f97be30d2baaa3ec9f7aa3e69d6a521f945c,4,"The Grateful Dead's early music (in the mid-1960s) was part of the process of establishing what 'psychedelic music' was, but theirs was essentially a 'street party' form of it. They developed their 'psychedelic' playing as a result of meeting Ken Kesey in Palo Alto, California, and subsequently becoming the house band for the Acid Tests he staged. The Dead were not inclined to fit their music to an established category such as pop rock, blues, folk rock, or country & western. Individual tunes within their repertoire could be identified under one of these stylistic labels, but overall their music drew on all of these genres and, more frequently, melding several of them. It was doubtless with this in mind that Bill Graham said of the Grateful Dead, 'They're not the best at what they do, they're the only ones that do what they do.' Often (both in performance and on recording) the Dead left room for exploratory, spacey soundscapes.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":169,""label"":""relevant-text-span"",""startOffset"":150},{""endOffset"":840,""label"":""relevant-text-span"",""startOffset"":718},{""endOffset"":940,""label"":""relevant-text-span"",""startOffset"":909}]}}]",x,,"[""'street party' form"", ""Bill Graham said of the Grateful Dead, 'They're not the best at what they do, they're the only ones that do what they do.'"", 'exploratory, spacey soundscapes']"
31MBOZ6PBS6QAOV54WK64MX4JBALCU,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,3HL8HNGX4AG5ZIC0W3CJW3N3UV99FQ,worker_180,Submitted,Fri May 19 19:27:18 PDT 2023,Fri May 19 19:32:39 PDT 2023,Mon May 22 19:32:39 PDT 2023,,,,321,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_2f36f97be30d2baaa3ec9f7aa3e69d6a521f945c,4,"The Grateful Dead's early music (in the mid-1960s) was part of the process of establishing what 'psychedelic music' was, but theirs was essentially a 'street party' form of it. They developed their 'psychedelic' playing as a result of meeting Ken Kesey in Palo Alto, California, and subsequently becoming the house band for the Acid Tests he staged. The Dead were not inclined to fit their music to an established category such as pop rock, blues, folk rock, or country & western. Individual tunes within their repertoire could be identified under one of these stylistic labels, but overall their music drew on all of these genres and, more frequently, melding several of them. It was doubtless with this in mind that Bill Graham said of the Grateful Dead, 'They're not the best at what they do, they're the only ones that do what they do.' Often (both in performance and on recording) the Dead left room for exploratory, spacey soundscapes.",,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":941,""label"":""relevant-text-span"",""startOffset"":841}]}}]",x,,"['Often (both in performance and on recording) the Dead left room for exploratory, spacey soundscapes.']"
36AZSFEY08FAWOFT40QHGBPOSOCVBG,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:59:13 PDT 2023,3,BatchId:5076842;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:59:13 PDT 2023,,,32EYX73OY5O0M05CL9749OO0A44RU4,worker_332,Submitted,Fri May 19 22:30:02 PDT 2023,Fri May 19 22:31:25 PDT 2023,Mon May 22 22:31:25 PDT 2023,,,,83,100% (156/156),100% (156/156),100% (155/155),103_1,0,CAR_7b8491230ffef9f38b31faa97e8302640b066510,3,"The band that set the template for future Jam bands was the Grateful Dead, founded in 1965 by legendary San Francisco-based guitarist Jerry Garcia. Although their studio albums enjoyed only modest success, and they were never an AM-radio favorite, 'The Dead' attracted an enormous cult following, mainly on the strength of their live performances (and live albums). Drawing inspiration from Eric Clapton's short-lived (but influential) supergroup Cream, the band specialized, in concert, in improvisational jamming. They played long two-set shows, and gave their fans a different experience every night, with varying setlists, evolving songs, creative segues and extended instrumentals. Their loyal fans ('Deadheads') followed them on tour from city to city, and a hippie subculture developed around the band, complete with psychedelic clothes, a black market in concert-related products, and drug paraphernalia. The band toured regularly for nearly three decades, except for a hiatus from 1974-1976. The eventual heirs to this 'Shakedown Street' fan culture, Phish, formed in 1983 at the University of Vermont in Burlington. They solidified their lineup in 1985, and began their career with a few Grateful Dead songs in their repertoire.",0.0,Why were the Grateful Dead such an influential live band?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":686,""label"":""relevant-text-span"",""startOffset"":248}]}}]",x,,"[""'The Dead' attracted an enormous cult following, mainly on the strength of their live performances (and live albums). Drawing inspiration from Eric Clapton's short-lived (but influential) supergroup Cream, the band specialized, in concert, in improvisational jamming. They played long two-set shows, and gave their fans a different experience every night, with varying setlists, evolving songs, creative segues and extended instrumentals.""]"
