HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
362E9TQF3L511Z34LFJC2XQR0ZMGIZ,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3O6CYIULEIG5UWMYK3HAWNWH1E2WUK,worker_297,Submitted,Thu May 18 16:20:49 PDT 2023,Thu May 18 16:22:51 PDT 2023,Sun May 21 16:22:51 PDT 2023,,,,122,100% (137/137),100% (122/122),100% (121/121),99_1,0,CAR_1b3e835ceb0cc05d4a6d7994e085df162ba610bf,4,"Hypercapnia, also known as hypercarbia and CO retention, is a condition of abnormally elevated carbon dioxide (CO) levels in the blood. Carbon dioxide is a gaseous product of the body's metabolism and is normally expelled through the lungs.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":134,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, also known as hypercarbia and CO retention, is a condition of abnormally elevated carbon dioxide (CO) levels in the blood']"
362E9TQF3L511Z34LFJC2XQR0ZMGIZ,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,308XBLVESNJLQ1W6LIQ94YWCKEVBRU,worker_132,Submitted,Thu May 18 18:57:55 PDT 2023,Thu May 18 18:58:32 PDT 2023,Sun May 21 18:58:32 PDT 2023,,,,37,100% (41/41),100% (41/41),100% (40/40),99_1,0,CAR_1b3e835ceb0cc05d4a6d7994e085df162ba610bf,4,"Hypercapnia, also known as hypercarbia and CO retention, is a condition of abnormally elevated carbon dioxide (CO) levels in the blood. Carbon dioxide is a gaseous product of the body's metabolism and is normally expelled through the lungs.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":135,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, also known as hypercarbia and CO retention, is a condition of abnormally elevated carbon dioxide (CO) levels in the blood.']"
362E9TQF3L511Z34LFJC2XQR0ZMGIZ,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3SBEHTYCWSI4AAMY5NAKYHTMIOLIYX,worker_173,Approved,Thu May 18 04:40:10 PDT 2023,Thu May 18 04:41:09 PDT 2023,Sun May 21 04:41:09 PDT 2023,Sun May 21 04:42:02 PDT 2023,,,59,100% (137/137),100% (137/137),100% (136/136),99_1,0,CAR_1b3e835ceb0cc05d4a6d7994e085df162ba610bf,4,"Hypercapnia, also known as hypercarbia and CO retention, is a condition of abnormally elevated carbon dioxide (CO) levels in the blood. Carbon dioxide is a gaseous product of the body's metabolism and is normally expelled through the lungs.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":55,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['Hypercapnia, also known as hypercarbia and CO retention']"
3ACRLU861RTTUDT79A17G712STNBE4,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3WLEIWSYHTWEDUI76KL4P1R23ZGH2X,worker_297,Submitted,Thu May 18 18:12:34 PDT 2023,Thu May 18 18:14:25 PDT 2023,Sun May 21 18:14:25 PDT 2023,,,,111,100% (137/137),100% (122/122),100% (121/121),99_1,0,MARCO_1543355,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately. Medications, medical conditions or environmental factors can contribute to high carbon dioxide levels in the blood.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":327,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately. Medications, medical conditions or environmental factors can contribute to high carbon dioxide levels in the blood.']"
3ACRLU861RTTUDT79A17G712STNBE4,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3T3IWE1XGB2LAMBN8PSUZ2STUZSTQ0,worker_132,Submitted,Thu May 18 18:47:15 PDT 2023,Thu May 18 18:48:11 PDT 2023,Sun May 21 18:48:11 PDT 2023,,,,56,100% (41/41),100% (41/41),100% (40/40),99_1,0,MARCO_1543355,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately. Medications, medical conditions or environmental factors can contribute to high carbon dioxide levels in the blood.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":59,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":211,""label"":""relevant-text-span"",""startOffset"":64}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['Hypercapnia, or a high level of carbon dioxide in the blood', 'a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.']"
3ACRLU861RTTUDT79A17G712STNBE4,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3R3YRB5GRKI8NJJVJYLIEYZQ9W3UAD,worker_173,Submitted,Fri May 19 00:15:04 PDT 2023,Fri May 19 00:22:18 PDT 2023,Mon May 22 00:22:18 PDT 2023,,,,434,100% (137/137),100% (137/137),100% (136/136),99_1,0,MARCO_1543355,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately. Medications, medical conditions or environmental factors can contribute to high carbon dioxide levels in the blood.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":211,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.']"
36GJS3V79Z5XWANA3X4CEY5RDEBGJB,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3UNH76FOCXKQ6TCPQ28CQA03Z0ZMYH,worker_297,Submitted,Thu May 18 16:14:05 PDT 2023,Thu May 18 16:15:14 PDT 2023,Sun May 21 16:15:14 PDT 2023,,,,69,100% (137/137),100% (122/122),100% (121/121),99_1,0,MARCO_178741,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":211,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.']"
36GJS3V79Z5XWANA3X4CEY5RDEBGJB,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3IOEN3P9SCYRRKGURXUMNRS72FQ618,worker_132,Submitted,Thu May 18 18:55:45 PDT 2023,Thu May 18 18:56:30 PDT 2023,Sun May 21 18:56:30 PDT 2023,,,,45,100% (41/41),100% (41/41),100% (40/40),99_1,0,MARCO_178741,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":59,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":211,""label"":""relevant-text-span"",""startOffset"":64}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['Hypercapnia, or a high level of carbon dioxide in the blood', 'a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.']"
36GJS3V79Z5XWANA3X4CEY5RDEBGJB,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:33 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:33 PDT 2023,,,3F0BG9B9MU27LQ52MW6N7S3D48K7Y1,worker_173,Approved,Thu May 18 05:49:55 PDT 2023,Thu May 18 05:50:21 PDT 2023,Sun May 21 05:50:21 PDT 2023,Sun May 21 05:51:04 PDT 2023,,,26,100% (137/137),100% (137/137),100% (136/136),99_1,0,MARCO_178741,4,"Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":211,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Hypercapnia, or a high level of carbon dioxide in the blood, is a serious medical condition that can result in permanent damage to internal organs or result in death if not treated appropriately and immediately.']"
3CMIQF80HR5CL42HMAFZZ84OXV0Q6A,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:48:34 PDT 2023,3,BatchId:5076235;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:48:34 PDT 2023,,,3Q5ZZ9ZEVTUDJG01LZTWAV1FKQE584,worker_297,Submitted,Thu May 18 17:29:33 PDT 2023,Thu May 18 17:31:10 PDT 2023,Sun May 21 17:31:10 PDT 2023,,,,97,100% (137/137),100% (122/122),100% (121/121),99_1,0,MARCO_2138974,4,"It is defined as excessive blood acidity caused by one of the following conditions: an overabundance of acid in the blood, a loss of bicarbonate from the blood (metabolic acidosis), or by a buildup of carbon dioxide in the blood due to poor lung function or slow breathing (respiratory acidosis).t is defined as excessive blood acidity caused by one of the following conditions: an overabundance of acid in the blood, a loss of bicarbonate from the blood (metabolic acidosis), or by a buildup of carbon dioxide in the blood due to poor lung function or slow breathing (respiratory acidosis).",,What is high blood carbon dioxide?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":295,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['It is defined as excessive blood acidity caused by one of the following conditions: an overabundance of acid in the blood, a loss of bicarbonate from the blood (metabolic acidosis), or by a buildup of carbon dioxide in the blood due to poor lung function or slow breathing (respiratory acidosis)']"
