HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3SZYX62S6KF6WIXOLSWO7B9TV7F75O,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,30LB5CDZNHPT85FNXJNX6K2S2X0Z0K,worker_297,Submitted,Tue May 16 04:16:45 PDT 2023,Tue May 16 04:20:53 PDT 2023,Fri May 19 04:20:53 PDT 2023,,,,248,100% (16/16),100% (1/1),100% (1/1),84_1,0,CAR_0fbdd75221717e2e192570eeff574ac4072e77d9,3,"Seed capital can be distinguished from venture capital in that venture capital investments tend to come from institutional investors, involve significantly more money, are arm's length transactions, and involve much greater complexity in the contracts and corporate structure accompanying the investment. Seed funding involves a higher risk than normal venture capital funding since the investor does not see any existing projects to evaluate for funding. Hence, the investments made are usually lower (in the tens of thousands to the hundreds of thousands of dollars range) as against normal venture capital investment (in the hundreds of thousands to the millions of dollars range), for similar levels of stake in the company. Seed funding can be raised online using equity crowdfunding platforms such as SeedInvest, Seedrs and Angels Den. Investors make their decision whether to fund a project based on the perceived strength of the idea and the capabilities, skills and history of the founders.",0.0,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":999,""label"":""relevant-text-span"",""startOffset"":842}]}}]",x,,"['Investors make their decision whether to fund a project based on the perceived strength of the idea and the capabilities, skills and history of the founders.']"
3SZYX62S6KF6WIXOLSWO7B9TV7F75O,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3SEPORI8WSEP9ID5PLKQVQE5AB7AZ0,worker_132,Submitted,Mon May 15 09:40:40 PDT 2023,Mon May 15 12:19:50 PDT 2023,Thu May 18 12:19:50 PDT 2023,,,,9550,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_0fbdd75221717e2e192570eeff574ac4072e77d9,3,"Seed capital can be distinguished from venture capital in that venture capital investments tend to come from institutional investors, involve significantly more money, are arm's length transactions, and involve much greater complexity in the contracts and corporate structure accompanying the investment. Seed funding involves a higher risk than normal venture capital funding since the investor does not see any existing projects to evaluate for funding. Hence, the investments made are usually lower (in the tens of thousands to the hundreds of thousands of dollars range) as against normal venture capital investment (in the hundreds of thousands to the millions of dollars range), for similar levels of stake in the company. Seed funding can be raised online using equity crowdfunding platforms such as SeedInvest, Seedrs and Angels Den. Investors make their decision whether to fund a project based on the perceived strength of the idea and the capabilities, skills and history of the founders.",0.0,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":376,""label"":""relevant-text-span"",""startOffset"":304},{""endOffset"":575,""label"":""relevant-text-span"",""startOffset"":463},{""endOffset"":841,""label"":""relevant-text-span"",""startOffset"":728}]}}]",x,,"[' Seed funding involves a higher risk than normal venture capital funding', 'the investments made are usually lower (in the tens of thousands to the hundreds of thousands of dollars range) ', ' Seed funding can be raised online using equity crowdfunding platforms such as SeedInvest, Seedrs and Angels Den.']"
3SZYX62S6KF6WIXOLSWO7B9TV7F75O,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3Z7VU45IP3WTFU05T2RXKPL26IEZ1G,worker_173,Submitted,Mon May 15 12:54:18 PDT 2023,Mon May 15 14:42:39 PDT 2023,Thu May 18 14:42:39 PDT 2023,,,,6501,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_0fbdd75221717e2e192570eeff574ac4072e77d9,3,"Seed capital can be distinguished from venture capital in that venture capital investments tend to come from institutional investors, involve significantly more money, are arm's length transactions, and involve much greater complexity in the contracts and corporate structure accompanying the investment. Seed funding involves a higher risk than normal venture capital funding since the investor does not see any existing projects to evaluate for funding. Hence, the investments made are usually lower (in the tens of thousands to the hundreds of thousands of dollars range) as against normal venture capital investment (in the hundreds of thousands to the millions of dollars range), for similar levels of stake in the company. Seed funding can be raised online using equity crowdfunding platforms such as SeedInvest, Seedrs and Angels Den. Investors make their decision whether to fund a project based on the perceived strength of the idea and the capabilities, skills and history of the founders.",0.0,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":456,""label"":""relevant-text-span"",""startOffset"":305},{""endOffset"":840,""label"":""relevant-text-span"",""startOffset"":729},{""endOffset"":999,""label"":""relevant-text-span"",""startOffset"":842}]}}]",x,,"['Seed funding involves a higher risk than normal venture capital funding since the investor does not see any existing projects to evaluate for funding. ', 'Seed funding can be raised online using equity crowdfunding platforms such as SeedInvest, Seedrs and Angels Den', 'Investors make their decision whether to fund a project based on the perceived strength of the idea and the capabilities, skills and history of the founders.']"
3IVEC1GSMTE0SVX7LEJ97B1LAMAJ1P,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3FE7TXL1LN2RQNHAPA8YYFJ3URNQ2N,worker_297,Submitted,Tue May 16 03:34:12 PDT 2023,Tue May 16 03:36:19 PDT 2023,Fri May 19 03:36:19 PDT 2023,,,,127,100% (16/16),100% (1/1),100% (1/1),84_1,0,CAR_3290679134c490595033058ee0e8ef2ef88b19ce,4,"Micro venture capital is money invested to seed early-stage emerging companies with amounts of finance that is typically less than that of traditional venture capital. In contrast to traditional venture capital which is money used to invest in companies looking to fund growth (also referred to as a Series A round of funding), micro venture capital consists of smaller seed investments, typically between $25K to $500K, in companies that have yet to gain traction. In the United States, the number of micro venture capital firms have continued to rise rapidly over the last 5 years, and have become an important source of finance for startup companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":653,""label"":""relevant-text-span"",""startOffset"":600}]}}]",x,,"['Micro venture capital is money invested to seed early-stage emerging companies with amounts of finance that is typically less than that of traditional venture capital', 'an important source of finance for startup companies.']"
3IVEC1GSMTE0SVX7LEJ97B1LAMAJ1P,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3DYGAII7PQNNIUIGR8JAUSRW4WLQP5,worker_132,Submitted,Mon May 15 14:26:06 PDT 2023,Mon May 15 15:20:16 PDT 2023,Thu May 18 15:20:16 PDT 2023,,,,3250,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_3290679134c490595033058ee0e8ef2ef88b19ce,4,"Micro venture capital is money invested to seed early-stage emerging companies with amounts of finance that is typically less than that of traditional venture capital. In contrast to traditional venture capital which is money used to invest in companies looking to fund growth (also referred to as a Series A round of funding), micro venture capital consists of smaller seed investments, typically between $25K to $500K, in companies that have yet to gain traction. In the United States, the number of micro venture capital firms have continued to rise rapidly over the last 5 years, and have become an important source of finance for startup companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":167,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":419,""label"":""relevant-text-span"",""startOffset"":328},{""endOffset"":653,""label"":""relevant-text-span"",""startOffset"":488}]}}]",x,,"['Micro venture capital is money invested to seed early-stage emerging companies with amounts of finance that is typically less than that of traditional venture capital.', 'micro venture capital consists of smaller seed investments, typically between $25K to $500K', 'the number of micro venture capital firms have continued to rise rapidly over the last 5 years, and have become an important source of finance for startup companies.']"
3IVEC1GSMTE0SVX7LEJ97B1LAMAJ1P,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3QIYRE09Y8WZY5MMQEG3P2ETW1I1N7,worker_173,Submitted,Mon May 15 07:30:23 PDT 2023,Mon May 15 07:37:41 PDT 2023,Thu May 18 07:37:41 PDT 2023,,,,438,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_3290679134c490595033058ee0e8ef2ef88b19ce,4,"Micro venture capital is money invested to seed early-stage emerging companies with amounts of finance that is typically less than that of traditional venture capital. In contrast to traditional venture capital which is money used to invest in companies looking to fund growth (also referred to as a Series A round of funding), micro venture capital consists of smaller seed investments, typically between $25K to $500K, in companies that have yet to gain traction. In the United States, the number of micro venture capital firms have continued to rise rapidly over the last 5 years, and have become an important source of finance for startup companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":465,""label"":""relevant-text-span"",""startOffset"":168}]}}]",x,,"['In contrast to traditional venture capital which is money used to invest in companies looking to fund growth (also referred to as a Series A round of funding), micro venture capital consists of smaller seed investments, typically between $25K to $500K, in companies that have yet to gain traction.']"
3KL228NDNZ1S7UTSLI4OFD54R0TGKL,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3J88R45B2LD7RRJSDME2O0NP25FXPT,worker_297,Submitted,Tue May 16 04:20:54 PDT 2023,Tue May 16 04:28:48 PDT 2023,Fri May 19 04:28:48 PDT 2023,,,,474,100% (16/16),100% (1/1),100% (1/1),84_1,0,CAR_361ba5e8b47848ffc81eab8a56fb7ef4f60befed,4,"Startup investing is the action of making an investment in an early-stage company (the startup company). Beyond founders' own contributions, some startups raise additional investment at some or several stages of their growth. Not all startups trying to raise investments are successful in their fundraising. The solicitation of funds became easier for startups as result of the JOBS Act. Prior to the advent of equity crowdfunding, a form of online investing that has been legalized in several nations, startups did not advertise themselves to the general public as investment opportunities until and unless they first obtained approval from regulators for an initial public offering (IPO) that typically involved a listing of the startup's securities on a stock exchange. Today, there are many alternative forms of IPO commonly employed by startups and startup promoters that do not include an exchange listing, so they may avoid certain regulatory compliance obligations, including mandatory periodic disclosures of financial information and factual discussion of business conditions by management that investors and potential investors routinely receive from registered public companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":224,""label"":""relevant-text-span"",""startOffset"":141},{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":308},{""endOffset"":911,""label"":""relevant-text-span"",""startOffset"":773}]}}]",x,,"['some startups raise additional investment at some or several stages of their growth', 'The solicitation of funds became easier for startups as result of the JOBS Act.', 'Today, there are many alternative forms of IPO commonly employed by startups and startup promoters that do not include an exchange listing']"
3KL228NDNZ1S7UTSLI4OFD54R0TGKL,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3ZAZR5XV06XD2XA39ZGH1L4TBJSZC2,worker_132,Submitted,Mon May 15 21:39:02 PDT 2023,Mon May 15 21:44:18 PDT 2023,Thu May 18 21:44:18 PDT 2023,,,,316,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_361ba5e8b47848ffc81eab8a56fb7ef4f60befed,4,"Startup investing is the action of making an investment in an early-stage company (the startup company). Beyond founders' own contributions, some startups raise additional investment at some or several stages of their growth. Not all startups trying to raise investments are successful in their fundraising. The solicitation of funds became easier for startups as result of the JOBS Act. Prior to the advent of equity crowdfunding, a form of online investing that has been legalized in several nations, startups did not advertise themselves to the general public as investment opportunities until and unless they first obtained approval from regulators for an initial public offering (IPO) that typically involved a listing of the startup's securities on a stock exchange. Today, there are many alternative forms of IPO commonly employed by startups and startup promoters that do not include an exchange listing, so they may avoid certain regulatory compliance obligations, including mandatory periodic disclosures of financial information and factual discussion of business conditions by management that investors and potential investors routinely receive from registered public companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":183,""label"":""relevant-text-span"",""startOffset"":105},{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":308},{""endOffset"":850,""label"":""relevant-text-span"",""startOffset"":780}]}}]",x,,"[""Beyond founders' own contributions, some startups raise additional investment "", 'The solicitation of funds became easier for startups as result of the JOBS Act.', 'there are many alternative forms of IPO commonly employed by startups ']"
3KL228NDNZ1S7UTSLI4OFD54R0TGKL,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:44:51 PDT 2023,,,3PDJHANYKAV2VV18TMX7FE8EI3AH63,worker_173,Submitted,Mon May 15 12:38:48 PDT 2023,Mon May 15 12:48:44 PDT 2023,Thu May 18 12:48:44 PDT 2023,,,,596,100% (1/1),100% (1/1),100% (1/1),84_1,0,CAR_361ba5e8b47848ffc81eab8a56fb7ef4f60befed,4,"Startup investing is the action of making an investment in an early-stage company (the startup company). Beyond founders' own contributions, some startups raise additional investment at some or several stages of their growth. Not all startups trying to raise investments are successful in their fundraising. The solicitation of funds became easier for startups as result of the JOBS Act. Prior to the advent of equity crowdfunding, a form of online investing that has been legalized in several nations, startups did not advertise themselves to the general public as investment opportunities until and unless they first obtained approval from regulators for an initial public offering (IPO) that typically involved a listing of the startup's securities on a stock exchange. Today, there are many alternative forms of IPO commonly employed by startups and startup promoters that do not include an exchange listing, so they may avoid certain regulatory compliance obligations, including mandatory periodic disclosures of financial information and factual discussion of business conditions by management that investors and potential investors routinely receive from registered public companies.",,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
34F34TZU80E7HGF34IJNCUBQ2SOJ26,3NKEAEA7ZOIZP8MSJTWQA7EFO1OWWT,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:44:51 PDT 2023,3,BatchId:5074136;OriginalHitTemplateId:929448123;,10800,259200,Wed May 17 00:05:02 PDT 2023,,,3GNA64GUZJJJPK0X7TAWWMMFE2UQ56,worker_297,Submitted,Tue May 16 04:28:49 PDT 2023,Tue May 16 04:44:26 PDT 2023,Fri May 19 04:44:26 PDT 2023,,,,937,100% (16/16),100% (1/1),100% (1/1),84_1,0,CAR_6a64a4b124c61859db5dc4eb0d770e4756893d1c,3,"Social Venture Accelerators is a form of Seed accelerators that fixed termed, cohort-based entrepreneurial development programs designed to transform validated idea of the social startups companies to seed funding. Hence,  increase the outcomes for sustainability and growth of startup companies that have potential to scale(usually tech-based companies). Such programs allows startup companies to gain exclusive visibility to early- stage investors and other resources such as  providing initial investment, technical facilities/development, to office accommodation and under the guidance of experienced mentors, all of which in return of a minor share in the invested startups companies, or under grant funding to support  participating companies. Seed Accelerator companies will assess  based on  startup companies' business model and ensure market/customer sector validated, to develop a commercial validity of the social startup companies to  investment ready and prepare to scale their impact.",1.0,How does seed investment work for startups?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":449,""label"":""relevant-text-span"",""startOffset"":356},{""endOffset"":507,""label"":""relevant-text-span"",""startOffset"":454},{""endOffset"":541,""label"":""relevant-text-span"",""startOffset"":509},{""endOffset"":612,""label"":""relevant-text-span"",""startOffset"":543},{""endOffset"":688,""label"":""relevant-text-span"",""startOffset"":614},{""endOffset"":748,""label"":""relevant-text-span"",""startOffset"":693}]}}]",x,,"['Such programs allows startup companies to gain exclusive visibility to early- stage investors', 'other resources such as  providing initial investment', 'technical facilities/development', 'to office accommodation and under the guidance of experienced mentors', 'all of which in return of a minor share in the invested startups companies', 'under grant funding to support  participating companies']"
