HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3BVS8WK9R4A5AIVT5TRY1MZUKMUBID,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3FQ5JJ512Q314688YOMLUHAS6BAKNU,worker_266,Submitted,Thu May 18 17:57:28 PDT 2023,Thu May 18 17:59:03 PDT 2023,Sun May 21 17:59:03 PDT 2023,,,,95,100% (132/132),100% (132/132),100% (131/131),100_1,0,MARCO_327089,4,"Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. There are many things your dentist can do to fix it. How to Care for a Chipped or Broken Tooth",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":160,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break.']"
3BVS8WK9R4A5AIVT5TRY1MZUKMUBID,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,35LDD5557FJVMON8MN7LH2LS1LGKMA,worker_28,Submitted,Thu May 18 14:43:00 PDT 2023,Thu May 18 14:49:46 PDT 2023,Sun May 21 14:49:46 PDT 2023,,,,406,100% (133/133),100% (133/133),100% (132/132),100_1,0,MARCO_327089,4,"Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. There are many things your dentist can do to fix it. How to Care for a Chipped or Broken Tooth",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":7,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":37,""label"":""relevant-text-span"",""startOffset"":8},{""endOffset"":71,""label"":""relevant-text-span"",""startOffset"":42}]}}]",x,,"['Falling', ' receiving a blow to the face', 'biting down on something hard']"
3BVS8WK9R4A5AIVT5TRY1MZUKMUBID,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3DR23U6WEATWDJLIZYXU5L3FBXHTE3,worker_167,Submitted,Thu May 18 21:35:27 PDT 2023,Thu May 18 21:50:04 PDT 2023,Sun May 21 21:50:04 PDT 2023,,,,877,99% (171/172),100% (133/133),100% (132/132),100_1,0,MARCO_327089,4,"Falling, receiving a blow to the face, or biting down on something hard -- particularly if a tooth already has some decay -- can cause a tooth to chip or break. If you discover you have broken or chipped a tooth, don't panic. There are many things your dentist can do to fix it. How to Care for a Chipped or Broken Tooth",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":7,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":37,""label"":""relevant-text-span"",""startOffset"":9},{""endOffset"":121,""label"":""relevant-text-span"",""startOffset"":42}]}}]",x,,"['Falling', 'receiving a blow to the face', 'biting down on something hard -- particularly if a tooth already has some decay']"
3PIOQ99R821CKIFQ20LLBKNZV6VNUM,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3WOKGM4L76VH911GVACGQMVOIOM0OY,worker_266,Submitted,Thu May 18 20:34:55 PDT 2023,Thu May 18 20:37:56 PDT 2023,Sun May 21 20:37:56 PDT 2023,,,,181,100% (132/132),100% (132/132),100% (131/131),100_1,0,MARCO_4051652,4,"The possible causes of a chipped tooth include: 1  Falling and hitting your mouth. 2  Biting on a hard object or food, such as a hard candy or a bone. 3  Suffering trauma to the face from a sports injury or accident.  Cavities which can weaken the teeth and predispose you to a chipped tooth.",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":82,""label"":""relevant-text-span"",""startOffset"":51},{""endOffset"":149,""label"":""relevant-text-span"",""startOffset"":85},{""endOffset"":215,""label"":""relevant-text-span"",""startOffset"":154},{""endOffset"":292,""label"":""relevant-text-span"",""startOffset"":218}]}}]",x,,"['Falling and hitting your mouth.', ' Biting on a hard object or food, such as a hard candy or a bone', 'Suffering trauma to the face from a sports injury or accident', 'Cavities which can weaken the teeth and predispose you to a chipped tooth.']"
3PIOQ99R821CKIFQ20LLBKNZV6VNUM,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,34FNN24DCROSYMRJY3RQ98PHD495Y8,worker_28,Submitted,Thu May 18 11:10:20 PDT 2023,Thu May 18 11:18:03 PDT 2023,Sun May 21 11:18:03 PDT 2023,,,,463,100% (133/133),100% (133/133),100% (132/132),100_1,0,MARCO_4051652,4,"The possible causes of a chipped tooth include: 1  Falling and hitting your mouth. 2  Biting on a hard object or food, such as a hard candy or a bone. 3  Suffering trauma to the face from a sports injury or accident.  Cavities which can weaken the teeth and predispose you to a chipped tooth.",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":81,""label"":""relevant-text-span"",""startOffset"":50},{""endOffset"":149,""label"":""relevant-text-span"",""startOffset"":85},{""endOffset"":215,""label"":""relevant-text-span"",""startOffset"":154},{""endOffset"":292,""label"":""relevant-text-span"",""startOffset"":218}]}}]",x,,"[' Falling and hitting your mouth', ' Biting on a hard object or food, such as a hard candy or a bone', 'Suffering trauma to the face from a sports injury or accident', 'Cavities which can weaken the teeth and predispose you to a chipped tooth.']"
3PIOQ99R821CKIFQ20LLBKNZV6VNUM,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3P4RDNWNDALEFLRZJN9HOUEY5OXIJW,worker_167,Submitted,Thu May 18 21:35:11 PDT 2023,Thu May 18 21:49:50 PDT 2023,Sun May 21 21:49:50 PDT 2023,,,,879,99% (171/172),100% (133/133),100% (132/132),100_1,0,MARCO_4051652,4,"The possible causes of a chipped tooth include: 1  Falling and hitting your mouth. 2  Biting on a hard object or food, such as a hard candy or a bone. 3  Suffering trauma to the face from a sports injury or accident.  Cavities which can weaken the teeth and predispose you to a chipped tooth.",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":81,""label"":""relevant-text-span"",""startOffset"":51},{""endOffset"":149,""label"":""relevant-text-span"",""startOffset"":86},{""endOffset"":215,""label"":""relevant-text-span"",""startOffset"":154},{""endOffset"":291,""label"":""relevant-text-span"",""startOffset"":218}]}}]",x,,"['Falling and hitting your mouth', 'Biting on a hard object or food, such as a hard candy or a bone', 'Suffering trauma to the face from a sports injury or accident', 'Cavities which can weaken the teeth and predispose you to a chipped tooth']"
3B9XR6P1XIA15TFZNBCYDNEUX1JBJP,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,340UGXU9D3GSF7MTUTCEALD3U6NUVX,worker_266,Submitted,Thu May 18 20:44:19 PDT 2023,Thu May 18 20:45:03 PDT 2023,Sun May 21 20:45:03 PDT 2023,,,,44,100% (132/132),100% (132/132),100% (131/131),100_1,0,MARCO_5717787,4,"Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity. Demineralization, or weakening, can be turned around through...",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":177,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity']"
3B9XR6P1XIA15TFZNBCYDNEUX1JBJP,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3LUY3GC634FDCCD1V9A4U1A106SP76,worker_28,Submitted,Thu May 18 14:53:06 PDT 2023,Thu May 18 15:00:33 PDT 2023,Sun May 21 15:00:33 PDT 2023,,,,447,100% (133/133),100% (133/133),100% (132/132),100_1,0,MARCO_5717787,4,"Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity. Demineralization, or weakening, can be turned around through...",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":178,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity.']"
3B9XR6P1XIA15TFZNBCYDNEUX1JBJP,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3OONKJ5DKHYITO4QTQ95A3R79SNBOZ,worker_167,Submitted,Thu May 18 21:26:05 PDT 2023,Thu May 18 21:28:31 PDT 2023,Sun May 21 21:28:31 PDT 2023,,,,146,99% (171/172),100% (133/133),100% (132/132),100_1,0,MARCO_5717787,4,"Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity. Demineralization, or weakening, can be turned around through...",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":17,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,['Weak tooth enamel']
3VW0145YM2RXOKJWE027R3PO90NJMM,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:53:49 PDT 2023,3,BatchId:5076239;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:53:49 PDT 2023,,,3ZPPDN2SL0BDT4C41SSDEL23HP69E9,worker_266,Approved,Thu May 18 19:44:34 PDT 2023,Thu May 18 19:45:21 PDT 2023,Sun May 21 19:45:21 PDT 2023,Sun May 21 08:27:33 PDT 2023,,,47,100% (132/132),100% (132/132),100% (131/131),100_1,0,MARCO_5717788,4,"Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity. Demineralization, or...",,What causes my teeth to chip off?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":179,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Weak tooth enamel, which can be caused by diet, dry mouth, gastrointestinal issues, and stress, leaves you susceptible to tooth problems like cavities, chipping, and sensitivity. ']"
