HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3QO7EE373S2IRGJCI1W7AOQGBULQB1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3GU1KF0O4NG0EOGR8QMKZ3WXJFQPB1,worker_332,Approved,Tue May 16 22:26:48 PDT 2023,Tue May 16 22:27:27 PDT 2023,Fri May 19 22:27:27 PDT 2023,Wed May 17 14:36:21 PDT 2023,,,39,100% (76/76),100% (76/76),100% (76/76),86_1,0,CAR_cdbca446d116783e3e5f2a1de640f3fe82065391,3,"Utah's temperatures are extreme, with cold temperatures in winter due to its elevation, and very hot summers statewide (with the exception of mountain areas and high mountain valleys). Utah is usually protected from major blasts of cold air by mountains lying north and east of the state, although major Arctic blasts can occasionally reach the state. Average January high temperatures range from around  in some northern valleys to almost  in St. George.",0.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":183,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"[""Utah's temperatures are extreme, with cold temperatures in winter due to its elevation, and very hot summers statewide (with the exception of mountain areas and high mountain valleys)""]"
3QO7EE373S2IRGJCI1W7AOQGBULQB1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,39GXDJN2OYTUHAFGRQB9ETVEXK0V8X,worker_242,Approved,Tue May 16 03:56:12 PDT 2023,Tue May 16 08:49:22 PDT 2023,Fri May 19 08:49:22 PDT 2023,Wed May 17 14:36:21 PDT 2023,,,17590,100% (1563/1564),100% (87/87),100% (87/87),86_1,0,CAR_cdbca446d116783e3e5f2a1de640f3fe82065391,3,"Utah's temperatures are extreme, with cold temperatures in winter due to its elevation, and very hot summers statewide (with the exception of mountain areas and high mountain valleys). Utah is usually protected from major blasts of cold air by mountains lying north and east of the state, although major Arctic blasts can occasionally reach the state. Average January high temperatures range from around  in some northern valleys to almost  in St. George.",0.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":31,""label"":""relevant-text-span"",""startOffset"":7},{""endOffset"":65,""label"":""relevant-text-span"",""startOffset"":38},{""endOffset"":118,""label"":""relevant-text-span"",""startOffset"":92},{""endOffset"":253,""label"":""relevant-text-span"",""startOffset"":201},{""endOffset"":350,""label"":""relevant-text-span"",""startOffset"":304},{""endOffset"":455,""label"":""relevant-text-span"",""startOffset"":352}]}}]",x,,"['temperatures are extreme', 'cold temperatures in winter', 'very hot summers statewide', 'protected from major blasts of cold air by mountains', 'Arctic blasts can occasionally reach the state', 'Average January high temperatures range from around  in some northern valleys to almost  in St. George.']"
3QO7EE373S2IRGJCI1W7AOQGBULQB1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,33LK57MYLYKT9EZZ6L6HGQ8BXPEZS2,worker_180,Approved,Tue May 16 04:00:09 PDT 2023,Tue May 16 04:06:06 PDT 2023,Fri May 19 04:06:06 PDT 2023,Wed May 17 14:36:22 PDT 2023,,,357,100% (76/76),100% (76/76),100% (76/76),86_1,0,CAR_cdbca446d116783e3e5f2a1de640f3fe82065391,3,"Utah's temperatures are extreme, with cold temperatures in winter due to its elevation, and very hot summers statewide (with the exception of mountain areas and high mountain valleys). Utah is usually protected from major blasts of cold air by mountains lying north and east of the state, although major Arctic blasts can occasionally reach the state. Average January high temperatures range from around  in some northern valleys to almost  in St. George.",0.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":65,""label"":""relevant-text-span"",""startOffset"":38},{""endOffset"":108,""label"":""relevant-text-span"",""startOffset"":92}]}}]",x,,"['cold temperatures in winter', 'very hot summers']"
3QHITW7OZSOD86EKCNWBFD6ATC0QA6,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,39LOEL67OXKA51DX7G53VY3V6DC383,worker_332,Approved,Tue May 16 22:22:19 PDT 2023,Tue May 16 22:22:42 PDT 2023,Fri May 19 22:22:42 PDT 2023,Wed May 17 14:36:21 PDT 2023,,,23,100% (76/76),100% (76/76),100% (76/76),86_1,0,MARCO_2811738,3,"Utah Weather. There's a saying here in Utah: If you don't like the weather, wait five minutes.. Our weather is as varied as our terrain. Some of our mountains receive over 500 inches of snow in the winter. In the summer, parts of the state can reach temperatures well over 100°F.",3.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":204,""label"":""relevant-text-span"",""startOffset"":149},{""endOffset"":278,""label"":""relevant-text-span"",""startOffset"":206}]}}]",x,,"['mountains receive over 500 inches of snow in the winter', 'In the summer, parts of the state can reach temperatures well over 100F']"
3QHITW7OZSOD86EKCNWBFD6ATC0QA6,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3Q5ZZ9ZEVTUDJG01LZTWAV1FKWZ581,worker_242,Approved,Tue May 16 03:56:13 PDT 2023,Tue May 16 08:49:56 PDT 2023,Fri May 19 08:49:56 PDT 2023,Wed May 17 14:36:21 PDT 2023,,,17623,100% (1563/1564),100% (87/87),100% (87/87),86_1,0,MARCO_2811738,3,"Utah Weather. There's a saying here in Utah: If you don't like the weather, wait five minutes.. Our weather is as varied as our terrain. Some of our mountains receive over 500 inches of snow in the winter. In the summer, parts of the state can reach temperatures well over 100°F.",3.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":135,""label"":""relevant-text-span"",""startOffset"":96},{""endOffset"":205,""label"":""relevant-text-span"",""startOffset"":137},{""endOffset"":279,""label"":""relevant-text-span"",""startOffset"":206}]}}]",x,,"['Our weather is as varied as our terrain', 'Some of our mountains receive over 500 inches of snow in the winter.', 'In the summer, parts of the state can reach temperatures well over 100F.']"
3QHITW7OZSOD86EKCNWBFD6ATC0QA6,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3BF51CHDT0P7HKFTRXHQ6DYN67E0HQ,worker_180,Approved,Tue May 16 03:56:45 PDT 2023,Tue May 16 04:04:12 PDT 2023,Fri May 19 04:04:12 PDT 2023,Wed May 17 14:36:21 PDT 2023,,,447,100% (76/76),100% (76/76),100% (76/76),86_1,0,MARCO_2811738,3,"Utah Weather. There's a saying here in Utah: If you don't like the weather, wait five minutes.. Our weather is as varied as our terrain. Some of our mountains receive over 500 inches of snow in the winter. In the summer, parts of the state can reach temperatures well over 100°F.",3.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":135,""label"":""relevant-text-span"",""startOffset"":96},{""endOffset"":190,""label"":""relevant-text-span"",""startOffset"":137},{""endOffset"":277,""label"":""relevant-text-span"",""startOffset"":206}]}}]",x,,"['Our weather is as varied as our terrain', 'Some of our mountains receive over 500 inches of snow', 'In the summer, parts of the state can reach temperatures well over 100']"
389A2A305SXDDS6JF3YN625GGBO0CL,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3GNA64GUZJJJPK0X7TAWWMMFEEDQ5D,worker_332,Approved,Tue May 16 21:52:18 PDT 2023,Tue May 16 21:53:35 PDT 2023,Fri May 19 21:53:35 PDT 2023,Wed May 17 14:36:13 PDT 2023,,,77,100% (76/76),100% (76/76),100% (76/76),86_1,0,MARCO_3989937,4,"While Utah is widely perceived to be a desert state, and statistically it is the second driest state in the nation, its climate, soils, and vegetation are as diverse as are its landforms. Utah has three climatic regions--humid, sub-humid or semi-arid, and arid--and each region covers about one-third of the state. The high mountains and plateaus are humid; the lower basins, valleys, and flatlands are often arid; and the transitional places in between are sub-humid to semi-arid.",,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":481,""label"":""relevant-text-span"",""startOffset"":197}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['three climatic regions--humid, sub-humid or semi-arid, and arid--and each region covers about one-third of the state. The high mountains and plateaus are humid; the lower basins, valleys, and flatlands are often arid; and the transitional places in between are sub-humid to semi-arid.']"
389A2A305SXDDS6JF3YN625GGBO0CL,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3EICBYG649BN2I5ZRDDVDRG3SOFCJ0,worker_242,Approved,Tue May 16 03:56:02 PDT 2023,Tue May 16 08:36:37 PDT 2023,Fri May 19 08:36:37 PDT 2023,Wed May 17 14:36:13 PDT 2023,,,16835,100% (1563/1564),100% (87/87),100% (87/87),86_1,0,MARCO_3989937,4,"While Utah is widely perceived to be a desert state, and statistically it is the second driest state in the nation, its climate, soils, and vegetation are as diverse as are its landforms. Utah has three climatic regions--humid, sub-humid or semi-arid, and arid--and each region covers about one-third of the state. The high mountains and plateaus are humid; the lower basins, valleys, and flatlands are often arid; and the transitional places in between are sub-humid to semi-arid.",,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":46,""label"":""relevant-text-span"",""startOffset"":39},{""endOffset"":114,""label"":""relevant-text-span"",""startOffset"":81},{""endOffset"":186,""label"":""relevant-text-span"",""startOffset"":120},{""endOffset"":260,""label"":""relevant-text-span"",""startOffset"":188},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":319},{""endOffset"":413,""label"":""relevant-text-span"",""startOffset"":362},{""endOffset"":480,""label"":""relevant-text-span"",""startOffset"":423}]}}]",x,,"['desert ', 'second driest state in the nation', 'climate, soils, and vegetation are as diverse as are its landforms', 'Utah has three climatic regions--humid, sub-humid or semi-arid, and arid', 'high mountains and plateaus are humid', 'lower basins, valleys, and flatlands are often arid', 'transitional places in between are sub-humid to semi-arid']"
389A2A305SXDDS6JF3YN625GGBO0CL,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3ZDAD0O1T6S5JJCZU3NMTAOMR8TXTR,worker_180,Approved,Tue May 16 03:56:31 PDT 2023,Tue May 16 04:01:51 PDT 2023,Fri May 19 04:01:51 PDT 2023,Wed May 17 14:36:14 PDT 2023,,,320,100% (76/76),100% (76/76),100% (76/76),86_1,0,MARCO_3989937,4,"While Utah is widely perceived to be a desert state, and statistically it is the second driest state in the nation, its climate, soils, and vegetation are as diverse as are its landforms. Utah has three climatic regions--humid, sub-humid or semi-arid, and arid--and each region covers about one-third of the state. The high mountains and plateaus are humid; the lower basins, valleys, and flatlands are often arid; and the transitional places in between are sub-humid to semi-arid.",,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":226,""label"":""relevant-text-span"",""startOffset"":221},{""endOffset"":250,""label"":""relevant-text-span"",""startOffset"":228},{""endOffset"":260,""label"":""relevant-text-span"",""startOffset"":256},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":351},{""endOffset"":413,""label"":""relevant-text-span"",""startOffset"":409},{""endOffset"":480,""label"":""relevant-text-span"",""startOffset"":458}]}}]",x,,"['humid', 'sub-humid or semi-arid', 'arid', 'humid', 'arid', 'sub-humid to semi-arid']"
3OLZC0DJ9NUKJWTZAAIY2YT1NCKIVW,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:55:19 PDT 2023,3,BatchId:5074891;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:55:19 PDT 2023,,,3XXU1SWE8RAS7X7FLR7YPRBJTPSA0J,worker_332,Approved,Tue May 16 22:21:21 PDT 2023,Tue May 16 22:22:18 PDT 2023,Fri May 19 22:22:18 PDT 2023,Wed May 17 14:36:20 PDT 2023,,,57,100% (76/76),100% (76/76),100% (76/76),86_1,0,MARCO_3989938,3,"Hot and dry some snow in the high desert areas. Northern Utah which is Provo, Utah and up experiences winters with average temperatures in the thirties between November and March. In may temperatures rise to 60's and low 70's. Between June and August consistent 90 degree weather is not unusual but the temperature is ussually around 80. Utah is arid and semi-arid.",2.0,What is the climate like in Utah?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":46,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":364,""label"":""relevant-text-span"",""startOffset"":338}]}}]",x,,"['Hot and dry some snow in the high desert areas', 'Utah is arid and semi-arid']"
