HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3OREP8RUU6QRERPYF5RVGAME46KBGW,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3XM0HYN6NPEYLRSBIHOA0B2ILSIPEB,worker_266,Submitted,Mon May 15 13:22:06 PDT 2023,Mon May 15 13:23:54 PDT 2023,Thu May 18 13:23:54 PDT 2023,,,,108,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_2375621,4,"How much does a Lamborghini cost? A Gallardo has an MSRP which can be anywhere from $200,000 to $230,000. The price, like other cars, will depend on the features you want to add. For example, the Gallardo has the LP560-4 Coupe which can cost about $200,000, and the Spyder Convertible retails for around $225,000. A Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000. The Murcielago has the LP640 Coupe that retails for $355,000 and the LP640 Roadster, which retails for around $385,000. Many Lamborghini dealers will also lease out their cars to qualified individuals.",0.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":104,""label"":""relevant-text-span"",""startOffset"":84},{""endOffset"":256,""label"":""relevant-text-span"",""startOffset"":208},{""endOffset"":312,""label"":""relevant-text-span"",""startOffset"":266},{""endOffset"":403,""label"":""relevant-text-span"",""startOffset"":314},{""endOffset"":464,""label"":""relevant-text-span"",""startOffset"":427},{""endOffset"":522,""label"":""relevant-text-span"",""startOffset"":472}]}}]",x,,"['$200,000 to $230,000', ' the LP560-4 Coupe which can cost about $200,000', 'Spyder Convertible retails for around $225,000', 'A Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000.', 'LP640 Coupe that retails for $355,000', ' LP640 Roadster, which retails for around $385,000']"
3OREP8RUU6QRERPYF5RVGAME46KBGW,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3X3OR7WPZ4FRL53MDM93RKXC5H78LP,worker_28,Submitted,Mon May 15 17:11:21 PDT 2023,Mon May 15 17:17:00 PDT 2023,Thu May 18 17:17:00 PDT 2023,,,,339,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_2375621,4,"How much does a Lamborghini cost? A Gallardo has an MSRP which can be anywhere from $200,000 to $230,000. The price, like other cars, will depend on the features you want to add. For example, the Gallardo has the LP560-4 Coupe which can cost about $200,000, and the Spyder Convertible retails for around $225,000. A Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000. The Murcielago has the LP640 Coupe that retails for $355,000 and the LP640 Roadster, which retails for around $385,000. Many Lamborghini dealers will also lease out their cars to qualified individuals.",0.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":105,""label"":""relevant-text-span"",""startOffset"":34},{""endOffset"":256,""label"":""relevant-text-span"",""startOffset"":209},{""endOffset"":313,""label"":""relevant-text-span"",""startOffset"":262},{""endOffset"":404,""label"":""relevant-text-span"",""startOffset"":314},{""endOffset"":465,""label"":""relevant-text-span"",""startOffset"":422},{""endOffset"":524,""label"":""relevant-text-span"",""startOffset"":469}]}}]",x,,"['A Gallardo has an MSRP which can be anywhere from $200,000 to $230,000.', 'the LP560-4 Coupe which can cost about $200,000', 'the Spyder Convertible retails for around $225,000.', 'A Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000. ', ' the LP640 Coupe that retails for $355,000 ', 'the LP640 Roadster, which retails for around $385,000. ']"
3OREP8RUU6QRERPYF5RVGAME46KBGW,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,33JKGHPFYH9WUU8BJ0Z19U2WUDGNM6,worker_167,Submitted,Mon May 15 09:11:21 PDT 2023,Mon May 15 09:18:24 PDT 2023,Thu May 18 09:18:24 PDT 2023,,,,423,98% (39/40),100% (1/1),100% (1/1),85_1,0,MARCO_2375621,4,"How much does a Lamborghini cost? A Gallardo has an MSRP which can be anywhere from $200,000 to $230,000. The price, like other cars, will depend on the features you want to add. For example, the Gallardo has the LP560-4 Coupe which can cost about $200,000, and the Spyder Convertible retails for around $225,000. A Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000. The Murcielago has the LP640 Coupe that retails for $355,000 and the LP640 Roadster, which retails for around $385,000. Many Lamborghini dealers will also lease out their cars to qualified individuals.",0.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":104,""label"":""relevant-text-span"",""startOffset"":36},{""endOffset"":312,""label"":""relevant-text-span"",""startOffset"":266},{""endOffset"":402,""label"":""relevant-text-span"",""startOffset"":316},{""endOffset"":464,""label"":""relevant-text-span"",""startOffset"":427},{""endOffset"":523,""label"":""relevant-text-span"",""startOffset"":473}]}}]",x,,"['Gallardo has an MSRP which can be anywhere from $200,000 to $230,000', 'Spyder Convertible retails for around $225,000', 'Murcielago, the more popular model, has an MSRP around $360,000 to as much as $455,000', 'LP640 Coupe that retails for $355,000', 'LP640 Roadster, which retails for around $385,000.']"
373L46LKQBL2YWJTTOPRCQXKJSAJKS,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3BDCF01OG2960BU4QQ7XQXLEYUNYL2,worker_266,Submitted,Mon May 15 13:28:18 PDT 2023,Mon May 15 13:29:54 PDT 2023,Thu May 18 13:29:54 PDT 2023,,,,96,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_5030365,4,"Lamborghini Veneno Roadster For Sale: Just $7.4 Million. You thought $4.5 million was a bit steep for an extremely limited-edition Lamborghini Veneno Roadster? Well, you were wrong, apparently. Because a (slightly) used example is now for sale for an asking price of $7.4 million. Listed on mobile.de, the Veneno Roadster's price actually includes 19% VAT. Even minus the VAT, it's priced to sell at a blistering $6.2 million a $1.7 million premium over the as-new price from Lamborghini.",3.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":55,""label"":""relevant-text-span"",""startOffset"":43}]}}]",x,,['$7.4 Million']
373L46LKQBL2YWJTTOPRCQXKJSAJKS,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3X31TUMD7219A5J1E10OCAA4RASL17,worker_28,Submitted,Mon May 15 14:25:08 PDT 2023,Mon May 15 14:32:03 PDT 2023,Thu May 18 14:32:03 PDT 2023,,,,415,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_5030365,4,"Lamborghini Veneno Roadster For Sale: Just $7.4 Million. You thought $4.5 million was a bit steep for an extremely limited-edition Lamborghini Veneno Roadster? Well, you were wrong, apparently. Because a (slightly) used example is now for sale for an asking price of $7.4 million. Listed on mobile.de, the Veneno Roadster's price actually includes 19% VAT. Even minus the VAT, it's priced to sell at a blistering $6.2 million a $1.7 million premium over the as-new price from Lamborghini.",3.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":55,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":160,""label"":""relevant-text-span"",""startOffset"":57},{""endOffset"":280,""label"":""relevant-text-span"",""startOffset"":202},{""endOffset"":488,""label"":""relevant-text-span"",""startOffset"":361}]}}]",x,,"['Lamborghini Veneno Roadster For Sale: Just $7.4 Million', 'You thought $4.5 million was a bit steep for an extremely limited-edition Lamborghini Veneno Roadster? ', 'a (slightly) used example is now for sale for an asking price of $7.4 million.', "" minus the VAT, it's priced to sell at a blistering $6.2 million a $1.7 million premium over the as-new price from Lamborghini.""]"
373L46LKQBL2YWJTTOPRCQXKJSAJKS,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3C6FJU71TV89J1HYZ4ZYHKHXBISYU2,worker_167,Submitted,Mon May 15 06:09:42 PDT 2023,Mon May 15 09:07:11 PDT 2023,Thu May 18 09:07:11 PDT 2023,,,,10649,98% (39/40),100% (1/1),100% (1/1),85_1,0,MARCO_5030365,4,"Lamborghini Veneno Roadster For Sale: Just $7.4 Million. You thought $4.5 million was a bit steep for an extremely limited-edition Lamborghini Veneno Roadster? Well, you were wrong, apparently. Because a (slightly) used example is now for sale for an asking price of $7.4 million. Listed on mobile.de, the Veneno Roadster's price actually includes 19% VAT. Even minus the VAT, it's priced to sell at a blistering $6.2 million a $1.7 million premium over the as-new price from Lamborghini.",3.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":55,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Lamborghini Veneno Roadster For Sale: Just $7.4 Million']
3S8APUMBK1YL0RT34LLDYPM23RKBFX,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3D8YOU6S9JZ70H7STL46YTX4CB4U69,worker_266,Submitted,Mon May 15 12:00:57 PDT 2023,Mon May 15 12:02:13 PDT 2023,Thu May 18 12:02:13 PDT 2023,,,,76,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_6647836,4,"The 2009 Lamborghini Gallardo costs around $198,000 to $221,000. The 2009 Lamborghini Murcielago costs around $354,000 to $382,400 dollars. So, about $330,000. it coast at lik¦e 200K different coast for different models The lowest cost is about 200,000 but they can go to like a million.",2.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":287,""label"":""relevant-text-span"",""startOffset"":220}]}}]",x,,"['The lowest cost is about 200,000 but they can go to like a million.']"
3S8APUMBK1YL0RT34LLDYPM23RKBFX,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3JJVG1YBEGCWLEY8OBD61XRGRS95B4,worker_28,Submitted,Mon May 15 07:30:51 PDT 2023,Mon May 15 07:35:43 PDT 2023,Thu May 18 07:35:43 PDT 2023,,,,292,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_6647836,4,"The 2009 Lamborghini Gallardo costs around $198,000 to $221,000. The 2009 Lamborghini Murcielago costs around $354,000 to $382,400 dollars. So, about $330,000. it coast at lik¦e 200K different coast for different models The lowest cost is about 200,000 but they can go to like a million.",2.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":64,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":139,""label"":""relevant-text-span"",""startOffset"":65},{""endOffset"":287,""label"":""relevant-text-span"",""startOffset"":220}]}}]",x,,"['The 2009 Lamborghini Gallardo costs around $198,000 to $221,000.', 'The 2009 Lamborghini Murcielago costs around $354,000 to $382,400 dollars.', 'The lowest cost is about 200,000 but they can go to like a million.']"
3S8APUMBK1YL0RT34LLDYPM23RKBFX,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,33C7UALJVQDEVYZIKCRK75OY76S18S,worker_167,Submitted,Mon May 15 06:09:36 PDT 2023,Mon May 15 09:05:43 PDT 2023,Thu May 18 09:05:43 PDT 2023,,,,10567,98% (39/40),100% (1/1),100% (1/1),85_1,0,MARCO_6647836,4,"The 2009 Lamborghini Gallardo costs around $198,000 to $221,000. The 2009 Lamborghini Murcielago costs around $354,000 to $382,400 dollars. So, about $330,000. it coast at lik¦e 200K different coast for different models The lowest cost is about 200,000 but they can go to like a million.",2.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":63,""label"":""relevant-text-span"",""startOffset"":4},{""endOffset"":138,""label"":""relevant-text-span"",""startOffset"":69},{""endOffset"":219,""label"":""relevant-text-span"",""startOffset"":178},{""endOffset"":252,""label"":""relevant-text-span"",""startOffset"":224},{""endOffset"":286,""label"":""relevant-text-span"",""startOffset"":262}]}}]",x,,"['2009 Lamborghini Gallardo costs around $198,000 to $221,000', '2009 Lamborghini Murcielago costs around $354,000 to $382,400 dollars', '200K different coast for different models', 'lowest cost is about 200,000', 'can go to like a million']"
3CMV9YRYQ7GDI21BEO1SRQAZ8SFJLV,3T2WVEM8EOVEE8RITYSCCQSMX3UWXM,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:50:56 PDT 2023,3,BatchId:5074138;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:50:56 PDT 2023,,,3WRFBPLXRF3V8801DIUMDVTQUOD3NO,worker_266,Submitted,Mon May 15 12:19:59 PDT 2023,Mon May 15 12:20:43 PDT 2023,Thu May 18 12:20:43 PDT 2023,,,,44,100% (1/1),100% (1/1),100% (1/1),85_1,0,MARCO_6991894,4,"A brand new Lamborghini Aventador will cost you approx $400,000. Your payments will be $8000 a month for a car!!! Insurance and maintenance will run you an addition $25,000 a year. In order to be able to afford a car like that your income would have to exceed $750,000 a year. At $6200 a month you aren't even close.",1.0,How much does a Lamborghini cost?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":63,""label"":""relevant-text-span"",""startOffset"":48}]}}]",x,,"['approx $400,000']"
