HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
306W7JMRZ2DCLCJGW7F7OX5GHPVB89,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3E4GGUZ1TD65FKJFC5O12T7UV7HK2J,worker_297,Approved,Wed May 17 11:09:19 PDT 2023,Wed May 17 11:10:04 PDT 2023,Sat May 20 11:10:04 PDT 2023,Fri May 19 00:19:26 PDT 2023,,,45,100% (131/131),100% (116/116),100% (115/115),93_1,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":201,""label"":""relevant-text-span"",""startOffset"":44},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":203}]}}]",x,,"['Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class', ""Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.""]"
306W7JMRZ2DCLCJGW7F7OX5GHPVB89,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3UXUOQ9OKJC6P87Z6QS746L6165A7W,worker_195,Approved,Wed May 17 03:26:34 PDT 2023,Wed May 17 03:26:59 PDT 2023,Sat May 20 03:26:59 PDT 2023,Fri May 19 00:19:26 PDT 2023,,,25,100% (111/111),100% (111/111),100% (110/110),93_1,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":76,""label"":""relevant-text-span"",""startOffset"":44},{""endOffset"":129,""label"":""relevant-text-span"",""startOffset"":81}]}}]",x,,"['Franchise Fees is a flat $50,000', 'the total investment could be as low as $300,000']"
306W7JMRZ2DCLCJGW7F7OX5GHPVB89,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,336YQZE830TS4525F03FFD2A4PZM5T,worker_173,Approved,Wed May 17 18:26:08 PDT 2023,Wed May 17 18:28:16 PDT 2023,Sat May 20 18:28:16 PDT 2023,Fri May 19 00:19:26 PDT 2023,,,128,100% (108/108),100% (108/108),100% (107/107),93_1,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":201,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":356,""label"":""relevant-text-span"",""startOffset"":203}]}}]",x,,"['How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class', ""Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.""]"
3YKP7CX6H6U8LYEXM2N1AX9L65PB7M,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3LOTDFNYACEGBEP8PEMBANVERHUWF8,worker_297,Approved,Wed May 17 09:30:02 PDT 2023,Wed May 17 09:56:55 PDT 2023,Sat May 20 09:56:55 PDT 2023,Fri May 19 00:19:39 PDT 2023,,,1613,100% (131/131),100% (116/116),100% (115/115),93_1,0,MARCO_4332521,3,"What is the cost of a UK Burger King franchise? Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between £250k and £800k. How long is a Burger King UK Franchise Agreement? A Burger King Franchise Agreement in the UK generally lasts for 20 years.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":165,""label"":""relevant-text-span"",""startOffset"":48},{""endOffset"":290,""label"":""relevant-text-span"",""startOffset"":217}]}}]",x,,"['Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between 250k and 800k', 'A Burger King Franchise Agreement in the UK generally lasts for 20 years.']"
3YKP7CX6H6U8LYEXM2N1AX9L65PB7M,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3C2NJ6JBKFW6NQ4I9IGHULOYPXM2NW,worker_195,Approved,Wed May 17 03:37:24 PDT 2023,Wed May 17 03:44:26 PDT 2023,Sat May 20 03:44:26 PDT 2023,Fri May 19 00:19:39 PDT 2023,,,422,100% (111/111),100% (111/111),100% (110/110),93_1,0,MARCO_4332521,3,"What is the cost of a UK Burger King franchise? Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between £250k and £800k. How long is a Burger King UK Franchise Agreement? A Burger King Franchise Agreement in the UK generally lasts for 20 years.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":106}]}}]",x,,['a UK Burger King franchise can cost between 250k and 800k.']
3YKP7CX6H6U8LYEXM2N1AX9L65PB7M,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,323Q6SJS8NVYEOUJUF0B9KLRC0GHF6,worker_173,Approved,Thu May 18 04:42:49 PDT 2023,Thu May 18 04:43:50 PDT 2023,Sun May 21 04:43:50 PDT 2023,Fri May 19 00:19:39 PDT 2023,,,61,100% (108/108),100% (108/108),100% (107/107),93_1,0,MARCO_4332521,3,"What is the cost of a UK Burger King franchise? Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between £250k and £800k. How long is a Burger King UK Franchise Agreement? A Burger King Franchise Agreement in the UK generally lasts for 20 years.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":48},{""endOffset"":290,""label"":""relevant-text-span"",""startOffset"":217}]}}]",x,,"['Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between 250k and 800k.', 'A Burger King Franchise Agreement in the UK generally lasts for 20 years.']"
3NCN4N1H2KWXOJ6K294Q6UVB6KUNB9,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3TESA3PJ36PQCCNB7ZK1WFDWQJJMMB,worker_297,Approved,Wed May 17 14:44:25 PDT 2023,Wed May 17 14:55:24 PDT 2023,Sat May 20 14:55:24 PDT 2023,Fri May 19 00:19:34 PDT 2023,,,659,100% (131/131),100% (116/116),100% (115/115),93_1,0,MARCO_4332522,3,"What are the ongoing fees for a Burger King franchise in the UK? An initial fee of US$40,000 per restaurant is payable for a UK Burger King Franchise. The ongoing fees for a Burger King franchise in the UK are 5% of total sales plus an additional 5% of total sales towards a national marketing fund.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":149,""label"":""relevant-text-span"",""startOffset"":65},{""endOffset"":299,""label"":""relevant-text-span"",""startOffset"":151}]}}]",x,,"['An initial fee of US$40,000 per restaurant is payable for a UK Burger King Franchise', 'The ongoing fees for a Burger King franchise in the UK are 5% of total sales plus an additional 5% of total sales towards a national marketing fund.']"
3NCN4N1H2KWXOJ6K294Q6UVB6KUNB9,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3M0BCWMB80BQYXDSKC0FRX4TCF0BWV,worker_195,Approved,Wed May 17 03:28:10 PDT 2023,Wed May 17 03:45:44 PDT 2023,Sat May 20 03:45:44 PDT 2023,Fri May 19 00:19:34 PDT 2023,,,1054,100% (111/111),100% (111/111),100% (110/110),93_1,0,MARCO_4332522,3,"What are the ongoing fees for a Burger King franchise in the UK? An initial fee of US$40,000 per restaurant is payable for a UK Burger King Franchise. The ongoing fees for a Burger King franchise in the UK are 5% of total sales plus an additional 5% of total sales towards a national marketing fund.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":107,""label"":""relevant-text-span"",""startOffset"":65},{""endOffset"":299,""label"":""relevant-text-span"",""startOffset"":155}]}}]",x,,"['An initial fee of US$40,000 per restaurant', 'ongoing fees for a Burger King franchise in the UK are 5% of total sales plus an additional 5% of total sales towards a national marketing fund.']"
3NCN4N1H2KWXOJ6K294Q6UVB6KUNB9,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3SBEHTYCWSI4AAMY5NAKYHTMIOQYII,worker_173,Approved,Thu May 18 05:13:44 PDT 2023,Thu May 18 05:14:31 PDT 2023,Sun May 21 05:14:31 PDT 2023,Fri May 19 00:19:34 PDT 2023,,,47,100% (108/108),100% (108/108),100% (107/107),93_1,0,MARCO_4332522,3,"What are the ongoing fees for a Burger King franchise in the UK? An initial fee of US$40,000 per restaurant is payable for a UK Burger King Franchise. The ongoing fees for a Burger King franchise in the UK are 5% of total sales plus an additional 5% of total sales towards a national marketing fund.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3J5XXLQDIQQ5TTBGP7BBYSRC4VJV37,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3JJVG1YBEGCWLEY8OBD61XRGSMVB5L,worker_297,Approved,Wed May 17 09:21:33 PDT 2023,Wed May 17 09:22:38 PDT 2023,Sat May 20 09:22:38 PDT 2023,Fri May 19 00:19:32 PDT 2023,,,65,100% (131/131),100% (116/116),100% (115/115),93_1,0,MARCO_4332524,3,"The minimum financial requirement to own a Burger King franchise is $1.5 million total net worth. The cash liquidity portion of the net worth should be at least $500,000. In some types of franchise transactions, the minimum financial requirements might be significantly higher.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":96,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":169,""label"":""relevant-text-span"",""startOffset"":98}]}}]",x,,"['The minimum financial requirement to own a Burger King franchise is $1.5 million total net worth', 'The cash liquidity portion of the net worth should be at least $500,000']"
