HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
372AGES0J8KPGK1D0CDP4BRDQL0XRB,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3TR2532VIU9YM1WYHM0SRROTX1KJ6U,worker_298,Submitted,Fri May 19 20:04:20 PDT 2023,Fri May 19 20:04:54 PDT 2023,Mon May 22 20:04:54 PDT 2023,,,,34,100% (121/121),100% (121/121),100% (120/120),96_1,0,CAR_135cf789498f4e25a6b131d9f0365903c521b03d,4,"Yakiniku is a variant of bulgogi that has been modified by Zainichi Koreans to appeal to Japanese tastes. The present style of yakiniku restaurants are also derived from the Korean restaurants in Osaka and Tokyo which were opened around 1945.In a yakiniku restaurant, diners order several types of prepared raw ingredients (either individually or as a set) which are brought to the table. The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time. The ingredients are then dipped in sauces known as tare before being eaten. The most common sauce is made of Japanese soy sauce mixed with sake, mirin, sugar, garlic, fruit juice and sesame. Garlic-and-shallot or miso-based dips are sometimes used. Different kinds of Korean side dishes like kimchi, nameul, bibimbap are also served alongside.",0.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":242},{""endOffset"":525,""label"":""relevant-text-span"",""startOffset"":389},{""endOffset"":600,""label"":""relevant-text-span"",""startOffset"":525}]}}]",x,,"['In a yakiniku restaurant, diners order several types of prepared raw ingredients (either individually or as a set) which are brought to the table. ', 'The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time. ', 'The ingredients are then dipped in sauces known as tare before being eaten.']"
372AGES0J8KPGK1D0CDP4BRDQL0XRB,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3RWE2M8QWMPZRG14UVC3BXVJSADN0U,worker_195,Approved,Thu May 18 06:16:00 PDT 2023,Thu May 18 06:21:26 PDT 2023,Sun May 21 06:21:26 PDT 2023,Sun May 21 06:22:04 PDT 2023,,,326,100% (185/185),100% (185/185),100% (184/184),96_1,0,CAR_135cf789498f4e25a6b131d9f0365903c521b03d,4,"Yakiniku is a variant of bulgogi that has been modified by Zainichi Koreans to appeal to Japanese tastes. The present style of yakiniku restaurants are also derived from the Korean restaurants in Osaka and Tokyo which were opened around 1945.In a yakiniku restaurant, diners order several types of prepared raw ingredients (either individually or as a set) which are brought to the table. The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time. The ingredients are then dipped in sauces known as tare before being eaten. The most common sauce is made of Japanese soy sauce mixed with sake, mirin, sugar, garlic, fruit juice and sesame. Garlic-and-shallot or miso-based dips are sometimes used. Different kinds of Korean side dishes like kimchi, nameul, bibimbap are also served alongside.",0.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":600,""label"":""relevant-text-span"",""startOffset"":281}]}}]",x,,"['several types of prepared raw ingredients (either individually or as a set) which are brought to the table. The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time. The ingredients are then dipped in sauces known as tare before being eaten.']"
372AGES0J8KPGK1D0CDP4BRDQL0XRB,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3NGI5ARFTYKZ1QYZ6TTVTRJOXLKP13,worker_333,Submitted,Fri May 19 03:00:04 PDT 2023,Fri May 19 03:01:21 PDT 2023,Mon May 22 03:01:21 PDT 2023,,,,77,100% (159/159),100% (121/121),100% (120/120),96_1,0,CAR_135cf789498f4e25a6b131d9f0365903c521b03d,4,"Yakiniku is a variant of bulgogi that has been modified by Zainichi Koreans to appeal to Japanese tastes. The present style of yakiniku restaurants are also derived from the Korean restaurants in Osaka and Tokyo which were opened around 1945.In a yakiniku restaurant, diners order several types of prepared raw ingredients (either individually or as a set) which are brought to the table. The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time. The ingredients are then dipped in sauces known as tare before being eaten. The most common sauce is made of Japanese soy sauce mixed with sake, mirin, sugar, garlic, fruit juice and sesame. Garlic-and-shallot or miso-based dips are sometimes used. Different kinds of Korean side dishes like kimchi, nameul, bibimbap are also served alongside.",0.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":524,""label"":""relevant-text-span"",""startOffset"":242}]}}]",x,,"['In a yakiniku restaurant, diners order several types of prepared raw ingredients (either individually or as a set) which are brought to the table. The ingredients are cooked by the diners on a grill built into the table throughout the duration of the meal, several pieces at a time.']"
3I6NF2WGJKBPPB8PEV0IDOMMVDG5GE,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3VFJCI1K44EHHI4H14IN59N91WJRGY,worker_298,Submitted,Fri May 19 20:50:42 PDT 2023,Fri May 19 20:59:45 PDT 2023,Mon May 22 20:59:45 PDT 2023,,,,543,100% (121/121),100% (121/121),100% (120/120),96_1,0,CAR_92bd9fa4b84bf8b0032b74f2376caaa43c22f485,4,"Today, it commonly refers to a Japanese style of cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, 炭火) or gas/electric grill. In North America, China, and Taiwan, Yakiniku is also referred to as 'Japanese barbecue' while in Japan the origin has become a subject of debate, though it is conventionally considered to be Korean cuisine. In 2002 the NHK program NHK Ningen Kouza (NHK人間講座, literally NHK Humanity Lecture) stated: 'While some tend to think that yakiniku came from Korea, it was born in post war Japan.' Yet there are those who say that while yakiniku may have its beginnings in Japan, they believe it was first made by Zainichi Koreans (long-term Korean residents), and should therefore be considered Korean cuisine.",4.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":233,""label"":""relevant-text-span"",""startOffset"":49}]}}]",x,,"['cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, ) or gas/electric grill.']"
3I6NF2WGJKBPPB8PEV0IDOMMVDG5GE,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3KAKFY4PGZH3U7PAG2HU8NX99N33IP,worker_195,Approved,Thu May 18 06:11:00 PDT 2023,Thu May 18 06:11:29 PDT 2023,Sun May 21 06:11:29 PDT 2023,Sun May 21 06:12:04 PDT 2023,,,29,100% (185/185),100% (185/185),100% (184/184),96_1,0,CAR_92bd9fa4b84bf8b0032b74f2376caaa43c22f485,4,"Today, it commonly refers to a Japanese style of cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, 炭火) or gas/electric grill. In North America, China, and Taiwan, Yakiniku is also referred to as 'Japanese barbecue' while in Japan the origin has become a subject of debate, though it is conventionally considered to be Korean cuisine. In 2002 the NHK program NHK Ningen Kouza (NHK人間講座, literally NHK Humanity Lecture) stated: 'While some tend to think that yakiniku came from Korea, it was born in post war Japan.' Yet there are those who say that while yakiniku may have its beginnings in Japan, they believe it was first made by Zainichi Koreans (long-term Korean residents), and should therefore be considered Korean cuisine.",4.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":233,""label"":""relevant-text-span"",""startOffset"":49}]}}]",x,,"['cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, ) or gas/electric grill.']"
3I6NF2WGJKBPPB8PEV0IDOMMVDG5GE,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3ZGVPD4G6YWUOECEVLB7QV4XZ3KZT9,worker_333,Submitted,Fri May 19 03:14:28 PDT 2023,Fri May 19 03:15:27 PDT 2023,Mon May 22 03:15:27 PDT 2023,,,,59,100% (159/159),100% (121/121),100% (120/120),96_1,0,CAR_92bd9fa4b84bf8b0032b74f2376caaa43c22f485,4,"Today, it commonly refers to a Japanese style of cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, 炭火) or gas/electric grill. In North America, China, and Taiwan, Yakiniku is also referred to as 'Japanese barbecue' while in Japan the origin has become a subject of debate, though it is conventionally considered to be Korean cuisine. In 2002 the NHK program NHK Ningen Kouza (NHK人間講座, literally NHK Humanity Lecture) stated: 'While some tend to think that yakiniku came from Korea, it was born in post war Japan.' Yet there are those who say that while yakiniku may have its beginnings in Japan, they believe it was first made by Zainichi Koreans (long-term Korean residents), and should therefore be considered Korean cuisine.",4.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":233,""label"":""relevant-text-span"",""startOffset"":7}]}}]",x,,"['it commonly refers to a Japanese style of cooking bite-sized meat (usually beef and offal) and vegetables on gridirons or griddles over flame of wood charcoals carbonized by dry distillation (sumibi, ) or gas/electric grill.']"
3INZSNUD9455EE0AFVCRJJOR4HJD93,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3P4RDNWNDALEFLRZJN9HOUEY6S0IJ8,worker_298,Submitted,Fri May 19 17:05:25 PDT 2023,Fri May 19 17:06:23 PDT 2023,Mon May 22 17:06:23 PDT 2023,,,,58,100% (121/121),100% (121/121),100% (120/120),96_1,0,CAR_c8abf72ab99205fe0e8ee745023a924775d3d2b6,4,"Yakiniku (焼き肉 or 焼肉), meaning 'grilled meat', is a Japanese term which, in its broadest sense, refers to grilled meat dishes. 'Yakiniku' originally referred to the 'barbecue' of western food, which was given by Japanese writer Kanagaki Robun (仮名垣魯文) in his literature, 'Seiyo Ryoritsu' (meaning 'western food handbook'), in 1872 (The Meiji period). Meat has been eaten in Japan since the Jōmon period. However, the rise of Buddhism made the eating of meat tabooed, and consequently some people have theorized that meat 'disappeared' from the table from the Middle Ages to the Edo period.  The term 'yakiniku' became associated with Korean-derived cuisine during the early Showa period.  Due to the Korean War, Korean restaurants in Japan were divided into North Korean (Kita Chōsen) and South Korean (Kankoku); 'yakiniku restaurant' arose as a politically correct term to refer to restaurants of either type.",2.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3INZSNUD9455EE0AFVCRJJOR4HJD93,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3YT88D1N0DDU02FYG526L3CM1RQ3KY,worker_195,Approved,Thu May 18 05:52:43 PDT 2023,Thu May 18 05:53:03 PDT 2023,Sun May 21 05:53:03 PDT 2023,Sun May 21 05:53:04 PDT 2023,,,20,100% (185/185),100% (185/185),100% (184/184),96_1,0,CAR_c8abf72ab99205fe0e8ee745023a924775d3d2b6,4,"Yakiniku (焼き肉 or 焼肉), meaning 'grilled meat', is a Japanese term which, in its broadest sense, refers to grilled meat dishes. 'Yakiniku' originally referred to the 'barbecue' of western food, which was given by Japanese writer Kanagaki Robun (仮名垣魯文) in his literature, 'Seiyo Ryoritsu' (meaning 'western food handbook'), in 1872 (The Meiji period). Meat has been eaten in Japan since the Jōmon period. However, the rise of Buddhism made the eating of meat tabooed, and consequently some people have theorized that meat 'disappeared' from the table from the Middle Ages to the Edo period.  The term 'yakiniku' became associated with Korean-derived cuisine during the early Showa period.  Due to the Korean War, Korean restaurants in Japan were divided into North Korean (Kita Chōsen) and South Korean (Kankoku); 'yakiniku restaurant' arose as a politically correct term to refer to restaurants of either type.",2.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3INZSNUD9455EE0AFVCRJJOR4HJD93,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,3FIUS151D0HQSSV3LTOB6592ZKKGGX,worker_333,Submitted,Fri May 19 03:28:15 PDT 2023,Fri May 19 03:29:14 PDT 2023,Mon May 22 03:29:14 PDT 2023,,,,59,100% (159/159),100% (121/121),100% (120/120),96_1,0,CAR_c8abf72ab99205fe0e8ee745023a924775d3d2b6,4,"Yakiniku (焼き肉 or 焼肉), meaning 'grilled meat', is a Japanese term which, in its broadest sense, refers to grilled meat dishes. 'Yakiniku' originally referred to the 'barbecue' of western food, which was given by Japanese writer Kanagaki Robun (仮名垣魯文) in his literature, 'Seiyo Ryoritsu' (meaning 'western food handbook'), in 1872 (The Meiji period). Meat has been eaten in Japan since the Jōmon period. However, the rise of Buddhism made the eating of meat tabooed, and consequently some people have theorized that meat 'disappeared' from the table from the Middle Ages to the Edo period.  The term 'yakiniku' became associated with Korean-derived cuisine during the early Showa period.  Due to the Korean War, Korean restaurants in Japan were divided into North Korean (Kita Chōsen) and South Korean (Kankoku); 'yakiniku restaurant' arose as a politically correct term to refer to restaurants of either type.",2.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":125,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"[""Yakiniku ( or ), meaning 'grilled meat', is a Japanese term which, in its broadest sense, refers to grilled meat dishes.""]"
31ANT7FQOCH3P730Y1I0YOYNADT5HD,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Thu May 18 03:35:07 PDT 2023,3,BatchId:5076232;OriginalHitTemplateId:929448123;,21600,259200,Sun May 21 03:35:07 PDT 2023,,,35GCEFQ6IA3PPXEKG65G8I0Z68Y3ZW,worker_298,Submitted,Fri May 19 21:02:53 PDT 2023,Fri May 19 21:03:17 PDT 2023,Mon May 22 21:03:17 PDT 2023,,,,24,100% (121/121),100% (121/121),100% (120/120),96_1,0,CAR_ec19f3a054c8b72e2a5e18dc61ffa4942a7a8e33,4,"In Japanese cities, yakitori carts, restaurants, or shops can be found. These contain charcoal-fired grills and marinated grilled meat on a stick. Yakiniku is a type of food where meat and/or vegetables are grilled directly over small charcoal or gas grills at high temperatures.  (This style of cooking has become popular throughout Asia.)  In Malaysia, Singapore, Indonesia, and Thailand, a popular food item from food vendors is satay, which is marinated meat on a bamboo skewer grilled over a charcoal fire and served with peanut (sate) sauce.",1.0,How do you make Japanese Yakiniku ?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":145,""label"":""relevant-text-span"",""startOffset"":72},{""endOffset"":279,""label"":""relevant-text-span"",""startOffset"":147}]}}]",x,,"['These contain charcoal-fired grills and marinated grilled meat on a stick', 'Yakiniku is a type of food where meat and/or vegetables are grilled directly over small charcoal or gas grills at high temperatures.']"
