HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3RWB1RTQEN2EP6KQFCX8JHA5YY78PY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,33F859I56BS817I3PDEFQUU6ZC5BHL,worker_266,Submitted,Wed May 24 08:15:29 PDT 2023,Wed May 24 08:17:02 PDT 2023,Sat May 27 08:17:02 PDT 2023,,,,93,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_13_1743844487-4,3,"Don’t let, “Take the trash out” turn into, “You always forget to do your chores because you’re lazy.” Critical self-talk mirrors messages that we absorb about ourselves in early childhood.  So, change the conversation to overcome issues with self-esteem for teens.  Esteem-Building Tips Besides rewriting the inner dialogue, help your teen take these steps to improve self-worth: Celebrate what they do well.  Focus on effort instead of perfection.  Reframe mistakes into learning opportunities.  Pinpoint trigger thoughts that cause low self-esteem.  Get adventurous and try new things.  Own their decisions and opinions.  Give back to others through volunteering.  Make wise decisions.  Support your teen’s growth and development by being generous with praise.  This doesn’t mean telling your son or daughter that they’re smart or good-looking.  It means diving into specific situations where they performed well (e.g. cleaning their room, getting a B+ on their math test.)  Use this descriptive praise to celebrate good choices and hard work.  Decision Making and Self-Esteem Decision making remains crucial to a teen’s success.  Yet, developing decision-making skills is an often overlooked process.  And it requires practice.  So, find decision-making opportunities and guide your teen through them.",0.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":263,""label"":""relevant-text-span"",""startOffset"":194},{""endOffset"":407,""label"":""relevant-text-span"",""startOffset"":380},{""endOffset"":447,""label"":""relevant-text-span"",""startOffset"":409},{""endOffset"":494,""label"":""relevant-text-span"",""startOffset"":450},{""endOffset"":549,""label"":""relevant-text-span"",""startOffset"":496},{""endOffset"":586,""label"":""relevant-text-span"",""startOffset"":552},{""endOffset"":622,""label"":""relevant-text-span"",""startOffset"":589},{""endOffset"":665,""label"":""relevant-text-span"",""startOffset"":624},{""endOffset"":686,""label"":""relevant-text-span"",""startOffset"":667},{""endOffset"":761,""label"":""relevant-text-span"",""startOffset"":689}]}}]",x,,"['change the conversation to overcome issues with self-esteem for teens', 'Celebrate what they do well', ' Focus on effort instead of perfection', 'Reframe mistakes into learning opportunities', ' Pinpoint trigger thoughts that cause low self-esteem', 'Get adventurous and try new things', 'Own their decisions and opinions.', 'Give back to others through volunteering.', 'Make wise decisions', 'Support your teens growth and development by being generous with praise']"
3RWB1RTQEN2EP6KQFCX8JHA5YY78PY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3LRLIPTPEVOUKNEJPKHG8BQS96JKAO,worker_28,Submitted,Tue May 23 23:57:59 PDT 2023,Wed May 24 00:06:10 PDT 2023,Sat May 27 00:06:10 PDT 2023,,,,491,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_13_1743844487-4,3,"Don’t let, “Take the trash out” turn into, “You always forget to do your chores because you’re lazy.” Critical self-talk mirrors messages that we absorb about ourselves in early childhood.  So, change the conversation to overcome issues with self-esteem for teens.  Esteem-Building Tips Besides rewriting the inner dialogue, help your teen take these steps to improve self-worth: Celebrate what they do well.  Focus on effort instead of perfection.  Reframe mistakes into learning opportunities.  Pinpoint trigger thoughts that cause low self-esteem.  Get adventurous and try new things.  Own their decisions and opinions.  Give back to others through volunteering.  Make wise decisions.  Support your teen’s growth and development by being generous with praise.  This doesn’t mean telling your son or daughter that they’re smart or good-looking.  It means diving into specific situations where they performed well (e.g. cleaning their room, getting a B+ on their math test.)  Use this descriptive praise to celebrate good choices and hard work.  Decision Making and Self-Esteem Decision making remains crucial to a teen’s success.  Yet, developing decision-making skills is an often overlooked process.  And it requires practice.  So, find decision-making opportunities and guide your teen through them.",0.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":378,""label"":""relevant-text-span"",""startOffset"":286},{""endOffset"":408,""label"":""relevant-text-span"",""startOffset"":379},{""endOffset"":448,""label"":""relevant-text-span"",""startOffset"":409},{""endOffset"":497,""label"":""relevant-text-span"",""startOffset"":449},{""endOffset"":551,""label"":""relevant-text-span"",""startOffset"":497},{""endOffset"":588,""label"":""relevant-text-span"",""startOffset"":552},{""endOffset"":622,""label"":""relevant-text-span"",""startOffset"":589},{""endOffset"":667,""label"":""relevant-text-span"",""startOffset"":623},{""endOffset"":688,""label"":""relevant-text-span"",""startOffset"":667},{""endOffset"":975,""label"":""relevant-text-span"",""startOffset"":689},{""endOffset"":1045,""label"":""relevant-text-span"",""startOffset"":977},{""endOffset"":1304,""label"":""relevant-text-span"",""startOffset"":1047}]}}]",x,,"[' Besides rewriting the inner dialogue, help your teen take these steps to improve self-worth', ' Celebrate what they do well.', ' Focus on effort instead of perfection.', ' Reframe mistakes into learning opportunities.  ', 'Pinpoint trigger thoughts that cause low self-esteem. ', 'Get adventurous and try new things. ', 'Own their decisions and opinions.', ' Give back to others through volunteering.  ', 'Make wise decisions. ', 'Support your teens growth and development by being generous with praise.  This doesnt mean telling your son or daughter that theyre smart or good-looking.  It means diving into specific situations where they performed well (e.g. cleaning their room, getting a B+ on their math test.)', 'Use this descriptive praise to celebrate good choices and hard work.', 'Decision Making and Self-Esteem Decision making remains crucial to a teens success.  Yet, developing decision-making skills is an often overlooked process.  And it requires practice.  So, find decision-making opportunities and guide your teen through them.']"
3RWB1RTQEN2EP6KQFCX8JHA5YY78PY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,337RC3OW0AHPWHZZLFKDJYHKJLSLV6,worker_167,Submitted,Wed May 24 10:08:18 PDT 2023,Wed May 24 10:23:32 PDT 2023,Sat May 27 10:23:32 PDT 2023,,,,914,100% (303/304),100% (265/265),100% (179/179),138_1-1,0,MARCO_13_1743844487-4,3,"Don’t let, “Take the trash out” turn into, “You always forget to do your chores because you’re lazy.” Critical self-talk mirrors messages that we absorb about ourselves in early childhood.  So, change the conversation to overcome issues with self-esteem for teens.  Esteem-Building Tips Besides rewriting the inner dialogue, help your teen take these steps to improve self-worth: Celebrate what they do well.  Focus on effort instead of perfection.  Reframe mistakes into learning opportunities.  Pinpoint trigger thoughts that cause low self-esteem.  Get adventurous and try new things.  Own their decisions and opinions.  Give back to others through volunteering.  Make wise decisions.  Support your teen’s growth and development by being generous with praise.  This doesn’t mean telling your son or daughter that they’re smart or good-looking.  It means diving into specific situations where they performed well (e.g. cleaning their room, getting a B+ on their math test.)  Use this descriptive praise to celebrate good choices and hard work.  Decision Making and Self-Esteem Decision making remains crucial to a teen’s success.  Yet, developing decision-making skills is an often overlooked process.  And it requires practice.  So, find decision-making opportunities and guide your teen through them.",0.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":263,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":323,""label"":""relevant-text-span"",""startOffset"":295},{""endOffset"":407,""label"":""relevant-text-span"",""startOffset"":380},{""endOffset"":447,""label"":""relevant-text-span"",""startOffset"":410},{""endOffset"":494,""label"":""relevant-text-span"",""startOffset"":450},{""endOffset"":549,""label"":""relevant-text-span"",""startOffset"":497},{""endOffset"":586,""label"":""relevant-text-span"",""startOffset"":552},{""endOffset"":621,""label"":""relevant-text-span"",""startOffset"":587},{""endOffset"":664,""label"":""relevant-text-span"",""startOffset"":624},{""endOffset"":686,""label"":""relevant-text-span"",""startOffset"":667},{""endOffset"":761,""label"":""relevant-text-span"",""startOffset"":689},{""endOffset"":1044,""label"":""relevant-text-span"",""startOffset"":857},{""endOffset"":1303,""label"":""relevant-text-span"",""startOffset"":1079}]}}]",x,,"['Dont let, Take the trash out turn into, You always forget to do your chores because youre lazy. Critical self-talk mirrors messages that we absorb about ourselves in early childhood.  So, change the conversation to overcome issues with self-esteem for teens', 'rewriting the inner dialogue', 'Celebrate what they do well', 'Focus on effort instead of perfection', 'Reframe mistakes into learning opportunities', 'Pinpoint trigger thoughts that cause low self-esteem', 'Get adventurous and try new things', '  Own their decisions and opinions', 'Give back to others through volunteering', 'Make wise decisions', 'Support your teens growth and development by being generous with praise', 'diving into specific situations where they performed well (e.g. cleaning their room, getting a B+ on their math test.)  Use this descriptive praise to celebrate good choices and hard work', 'Decision making remains crucial to a teens success.  Yet, developing decision-making skills is an often overlooked process.  And it requires practice.  So, find decision-making opportunities and guide your teen through them']"
3PZDSVZ3K9WD3KLBNUU3YGP5WXAN4A,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3EFVCAY5L8OLQFFMA1XQB5KK4YQ8JQ,worker_266,Submitted,Wed May 24 08:22:54 PDT 2023,Wed May 24 08:24:31 PDT 2023,Sat May 27 08:24:31 PDT 2023,,,,97,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-2,3,"5 Ways Teen Therapy Can Help Build Self-Esteem Shyness can lead to a variety of problems for children, such as falling behind in school when they don’t dare talk to the teacher to ask questions. A painfully shy teenager can reap lasting benefits when they learn to overcome these problems.  Building self-esteem depends much on teaching them to think more positively about themselves.  The ways teen therapy achieves this includes: 1.  Reducing negative thoughts, self-blame, and shame A good therapist allows your teen time to get to know themselves.  They will help them identify their negative self-talk, the past experiences that led to these beliefs, and how to combat them.  From there, your teen can learn tools to improve how they view themselves.  2  . Gaining empathy for themselves Improving their view of themselves includes developing self-compassion.  The therapist can guide them to treat themselves with the same kindness they offer to others.  Unlocking self-empathy gives your teen an opportunity to gain a better understanding of themselves and the issues they’re struggling with.  3.  Building positive thought patterns and perspectives Aside from combating negative thoughts, a therapist will also teach your teen to change negative self-talk into positive affirmations about themselves.",1.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":486,""label"":""relevant-text-span"",""startOffset"":436},{""endOffset"":863,""label"":""relevant-text-span"",""startOffset"":762},{""endOffset"":1156,""label"":""relevant-text-span"",""startOffset"":1104}]}}]",x,,"['Reducing negative thoughts, self-blame, and shame ', 'Gaining empathy for themselves Improving their view of themselves includes developing self-compassion', ' Building positive thought patterns and perspectives']"
3PZDSVZ3K9WD3KLBNUU3YGP5WXAN4A,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3VE8AYVF8RC5LDTQRB65W7SSBM2F8D,worker_28,Submitted,Tue May 23 23:58:04 PDT 2023,Wed May 24 00:45:44 PDT 2023,Sat May 27 00:45:44 PDT 2023,,,,2860,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-2,3,"5 Ways Teen Therapy Can Help Build Self-Esteem Shyness can lead to a variety of problems for children, such as falling behind in school when they don’t dare talk to the teacher to ask questions. A painfully shy teenager can reap lasting benefits when they learn to overcome these problems.  Building self-esteem depends much on teaching them to think more positively about themselves.  The ways teen therapy achieves this includes: 1.  Reducing negative thoughts, self-blame, and shame A good therapist allows your teen time to get to know themselves.  They will help them identify their negative self-talk, the past experiences that led to these beliefs, and how to combat them.  From there, your teen can learn tools to improve how they view themselves.  2  . Gaining empathy for themselves Improving their view of themselves includes developing self-compassion.  The therapist can guide them to treat themselves with the same kindness they offer to others.  Unlocking self-empathy gives your teen an opportunity to gain a better understanding of themselves and the issues they’re struggling with.  3.  Building positive thought patterns and perspectives Aside from combating negative thoughts, a therapist will also teach your teen to change negative self-talk into positive affirmations about themselves.",1.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":485,""label"":""relevant-text-span"",""startOffset"":436},{""endOffset"":866,""label"":""relevant-text-span"",""startOffset"":761},{""endOffset"":1195,""label"":""relevant-text-span"",""startOffset"":1105}]}}]",x,,"['Reducing negative thoughts, self-blame, and shame', ' Gaining empathy for themselves Improving their view of themselves includes developing self-compassion.  ', 'Building positive thought patterns and perspectives Aside from combating negative thoughts']"
3PZDSVZ3K9WD3KLBNUU3YGP5WXAN4A,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3MX2NQ3YCE93YH19T75OQUI8D605X5,worker_167,Submitted,Wed May 24 10:08:07 PDT 2023,Wed May 24 10:12:44 PDT 2023,Sat May 27 10:12:44 PDT 2023,,,,277,100% (303/304),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-2,3,"5 Ways Teen Therapy Can Help Build Self-Esteem Shyness can lead to a variety of problems for children, such as falling behind in school when they don’t dare talk to the teacher to ask questions. A painfully shy teenager can reap lasting benefits when they learn to overcome these problems.  Building self-esteem depends much on teaching them to think more positively about themselves.  The ways teen therapy achieves this includes: 1.  Reducing negative thoughts, self-blame, and shame A good therapist allows your teen time to get to know themselves.  They will help them identify their negative self-talk, the past experiences that led to these beliefs, and how to combat them.  From there, your teen can learn tools to improve how they view themselves.  2  . Gaining empathy for themselves Improving their view of themselves includes developing self-compassion.  The therapist can guide them to treat themselves with the same kindness they offer to others.  Unlocking self-empathy gives your teen an opportunity to gain a better understanding of themselves and the issues they’re struggling with.  3.  Building positive thought patterns and perspectives Aside from combating negative thoughts, a therapist will also teach your teen to change negative self-talk into positive affirmations about themselves.",1.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":383,""label"":""relevant-text-span"",""startOffset"":291},{""endOffset"":485,""label"":""relevant-text-span"",""startOffset"":436},{""endOffset"":678,""label"":""relevant-text-span"",""startOffset"":563},{""endOffset"":863,""label"":""relevant-text-span"",""startOffset"":762},{""endOffset"":958,""label"":""relevant-text-span"",""startOffset"":884},{""endOffset"":1098,""label"":""relevant-text-span"",""startOffset"":961},{""endOffset"":1156,""label"":""relevant-text-span"",""startOffset"":1105},{""endOffset"":1307,""label"":""relevant-text-span"",""startOffset"":1219}]}}]",x,,"['Building self-esteem depends much on teaching them to think more positively about themselves', 'Reducing negative thoughts, self-blame, and shame', 'help them identify their negative self-talk, the past experiences that led to these beliefs, and how to combat them', 'Gaining empathy for themselves Improving their view of themselves includes developing self-compassion', 'guide them to treat themselves with the same kindness they offer to others', 'Unlocking self-empathy gives your teen an opportunity to gain a better understanding of themselves and the issues theyre struggling with', 'Building positive thought patterns and perspectives', 'teach your teen to change negative self-talk into positive affirmations about themselves']"
3HRWUH63RYHVZ3PB1ZDD38VJWT5N5F,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,324G5B4FB8NAOV9HEOVEF09TU40078,worker_266,Submitted,Wed May 24 07:26:52 PDT 2023,Wed May 24 07:31:06 PDT 2023,Sat May 27 07:31:06 PDT 2023,,,,254,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-3,3,"Empowering your teen to make positive changes in their thought patterns will help them feel confident with and enjoy their own thoughts and feelings. 4.  Developing effective social skills and behavioral patterns A therapist will encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence.  Practicing learned skills and behavioral patterns is imperative, not just in the supportive company of the therapist but also their parents.  (Perhaps you can plan a group visit to a place like the Houston Teen Tech Camp or one of the many Escape Rooms to practice social skills.) 5.  Finding a sense of accomplishment As the therapist will help your teen not only accept their weaknesses but also see their true strengths, they will gain a stronger sense of self and find a sense of accomplishment in what they can achieve.  Receiving praise from others – the therapist and their parents – will let them enjoy those achievements.  In effect, they learn to be proud of who they are.  Some methods used in teen therapy Exposure Therapy – The teenager will gradually be confronted with situations they fear.  First, the least frightening ones, then more and more difficult ones as they master each level.  Exposure therapy includes social skill training, rehearsing those skills, and practicing them in real-life situations.",2.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":346,""label"":""relevant-text-span"",""startOffset"":229},{""endOffset"":411,""label"":""relevant-text-span"",""startOffset"":348},{""endOffset"":666,""label"":""relevant-text-span"",""startOffset"":633},{""endOffset"":902,""label"":""relevant-text-span"",""startOffset"":874},{""endOffset"":1152,""label"":""relevant-text-span"",""startOffset"":1032},{""endOffset"":1370,""label"":""relevant-text-span"",""startOffset"":1252}]}}]",x,,"[' encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence.', 'Practicing learned skills and behavioral patterns is imperative', 'Finding a sense of accomplishment', 'Receiving praise from others', 'Some methods used in teen therapy Exposure Therapy  The teenager will gradually be confronted with situations they fear', 'Exposure therapy includes social skill training, rehearsing those skills, and practicing them in real-life situations.']"
3HRWUH63RYHVZ3PB1ZDD38VJWT5N5F,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3JC6VJ2SAGYR24TGIXDA6M7ABD25AV,worker_28,Submitted,Tue May 23 15:34:20 PDT 2023,Tue May 23 15:45:19 PDT 2023,Fri May 26 15:45:19 PDT 2023,,,,659,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-3,3,"Empowering your teen to make positive changes in their thought patterns will help them feel confident with and enjoy their own thoughts and feelings. 4.  Developing effective social skills and behavioral patterns A therapist will encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence.  Practicing learned skills and behavioral patterns is imperative, not just in the supportive company of the therapist but also their parents.  (Perhaps you can plan a group visit to a place like the Houston Teen Tech Camp or one of the many Escape Rooms to practice social skills.) 5.  Finding a sense of accomplishment As the therapist will help your teen not only accept their weaknesses but also see their true strengths, they will gain a stronger sense of self and find a sense of accomplishment in what they can achieve.  Receiving praise from others – the therapist and their parents – will let them enjoy those achievements.  In effect, they learn to be proud of who they are.  Some methods used in teen therapy Exposure Therapy – The teenager will gradually be confronted with situations they fear.  First, the least frightening ones, then more and more difficult ones as they master each level.  Exposure therapy includes social skill training, rehearsing those skills, and practicing them in real-life situations.",2.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":346,""label"":""relevant-text-span"",""startOffset"":212},{""endOffset"":627,""label"":""relevant-text-span"",""startOffset"":499},{""endOffset"":978,""label"":""relevant-text-span"",""startOffset"":874}]}}]",x,,"[' A therapist will encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence.', 'you can plan a group visit to a place like the Houston Teen Tech Camp or one of the many Escape Rooms to practice social skills.', 'Receiving praise from others  the therapist and their parents  will let them enjoy those achievements.']"
3HRWUH63RYHVZ3PB1ZDD38VJWT5N5F,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,33LK57MYLYKT9EZZ6L6HGQ8BZQYZSQ,worker_167,Submitted,Wed May 24 09:36:52 PDT 2023,Wed May 24 09:58:20 PDT 2023,Sat May 27 09:58:20 PDT 2023,,,,1288,100% (303/304),100% (265/265),100% (179/179),138_1-1,0,MARCO_15_1949968677-3,3,"Empowering your teen to make positive changes in their thought patterns will help them feel confident with and enjoy their own thoughts and feelings. 4.  Developing effective social skills and behavioral patterns A therapist will encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence.  Practicing learned skills and behavioral patterns is imperative, not just in the supportive company of the therapist but also their parents.  (Perhaps you can plan a group visit to a place like the Houston Teen Tech Camp or one of the many Escape Rooms to practice social skills.) 5.  Finding a sense of accomplishment As the therapist will help your teen not only accept their weaknesses but also see their true strengths, they will gain a stronger sense of self and find a sense of accomplishment in what they can achieve.  Receiving praise from others – the therapist and their parents – will let them enjoy those achievements.  In effect, they learn to be proud of who they are.  Some methods used in teen therapy Exposure Therapy – The teenager will gradually be confronted with situations they fear.  First, the least frightening ones, then more and more difficult ones as they master each level.  Exposure therapy includes social skill training, rehearsing those skills, and practicing them in real-life situations.",2.0,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":71,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":345,""label"":""relevant-text-span"",""startOffset"":230},{""endOffset"":397,""label"":""relevant-text-span"",""startOffset"":348},{""endOffset"":666,""label"":""relevant-text-span"",""startOffset"":633},{""endOffset"":770,""label"":""relevant-text-span"",""startOffset"":689},{""endOffset"":977,""label"":""relevant-text-span"",""startOffset"":874},{""endOffset"":1369,""label"":""relevant-text-span"",""startOffset"":1066}]}}]",x,,"['Empowering your teen to make positive changes in their thought patterns', 'encourage your teen to engage in activities that can help with peer interaction and boost confidence and competence', 'Practicing learned skills and behavioral patterns', 'Finding a sense of accomplishment', 'help your teen not only accept their weaknesses but also see their true strengths', 'Receiving praise from others  the therapist and their parents  will let them enjoy those achievements', 'Exposure Therapy  The teenager will gradually be confronted with situations they fear.  First, the least frightening ones, then more and more difficult ones as they master each level.  Exposure therapy includes social skill training, rehearsing those skills, and practicing them in real-life situations']"
3NFWQRSHWITHR81EK7DRZ0DZKBXGFJ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:57:07 PDT 2023,3,BatchId:5078564;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:57:07 PDT 2023,,,3IGI0VL64CZKUXTNWGEE1YR1RB3ONS,worker_266,Submitted,Tue May 23 07:13:08 PDT 2023,Tue May 23 07:18:24 PDT 2023,Fri May 26 07:18:24 PDT 2023,,,,316,100% (265/265),100% (265/265),100% (179/179),138_1-1,0,MARCO_47_578522580-3,4,"It is such a sensitive process that only the parents have the tools (such as patience and courage!) to do it. Here are some of the easiest and useful tips on increasing your teenager’s self confidence.  1.  Show Respect: Do not forget – your teenager is not a child anymore and is a near-adult, and as such, deserves respect just like any other adult.  When you address your teenager, always show respect.  Do not let disdain or contempt show in your tone!  Always treat their problems and fears with importance.  Never shun off your teenager’s fears as a childhood worry.  [ Read: Common Problems Of Adolescence ] 2. Praise Often: You must praise your teenager often.  Be generous with your compliments.  When you praise your teenager for something good they did, it boosts their confidence in heaps and bounds.  It encourages them to do even better next time.  Always express yourself and let them know how good and proud you feel to have them as your kid.  3  .  Avoid Criticism: Try and avoid criticising as much as you can.  Criticism can be detrimental for your teenager’s self confidence.  If you disapprove or dislike something that involves your teen, take time to sit with them and talk it out.",,My son is 16 and super shy and awkward. How do I build his self-esteem?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":406,""label"":""relevant-text-span"",""startOffset"":207},{""endOffset"":572,""label"":""relevant-text-span"",""startOffset"":457},{""endOffset"":631,""label"":""relevant-text-span"",""startOffset"":618},{""endOffset"":704,""label"":""relevant-text-span"",""startOffset"":668},{""endOffset"":860,""label"":""relevant-text-span"",""startOffset"":813},{""endOffset"":1028,""label"":""relevant-text-span"",""startOffset"":965},{""endOffset"":1095,""label"":""relevant-text-span"",""startOffset"":1030}]}}]",x,,"['Show Respect: Do not forget  your teenager is not a child anymore and is a near-adult, and as such, deserves respect just like any other adult.  When you address your teenager, always show respect. ', ' Always treat their problems and fears with importance.  Never shun off your teenagers fears as a childhood worry.', 'Praise Often:', '  Be generous with your compliments.', ' It encourages them to do even better next time', ' Avoid Criticism: Try and avoid criticising as much as you can.', 'Criticism can be detrimental for your teenagers self confidence.']"
