HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3XU80RHWI3VRHCB55PF7Z7J55E844L,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3Z4XG4ZF4D6MLZKBR5CR2ESZE5W8XM,worker_266,Submitted,Mon May 22 08:50:14 PDT 2023,Mon May 22 08:52:13 PDT 2023,Thu May 25 08:52:13 PDT 2023,,,,119,100% (213/213),100% (213/213),100% (127/127),136_1-1,0,KILT_2090607-3,3,"BULLET::::- June 17, 1972: The plumbers are arrested at 2:30 a.m. in the process of burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex.  BULLET::::- June 20, 1972: Reportedly based on a tip from Deep Throat (associate director of the FBI, Mark Felt), Bob Woodward reports in the 'Washington Post' that one of the burglars had E. Howard Hunt in his address book and possessed checks signed by Hunt, and that Hunt was connected to Charles Colson.   BULLET::::- June 23, 1972: In the Oval Office, H.R. Haldeman recommends to President Nixon that they attempt to shut down the FBI investigation of the Watergate break-in, by having CIA Director Richard Helms and Deputy Director Vernon A. Walters tell acting FBI Director L. Patrick Gray to, 'Stay the hell out of this'.  Haldeman expects Gray will then seek and take advice from Deputy FBI Director Mark Felt, and Felt will obey direction from the White House out of ambition.  Nixon agrees and gives the order.  The conversation is recorded.   BULLET::::- September 15, 1972: Hunt, Liddy, and the Watergate burglars are indicted by a federal grand jury.",2.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":206,""label"":""relevant-text-span"",""startOffset"":84}]}}]",x,,['burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex']
3XU80RHWI3VRHCB55PF7Z7J55E844L,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3OONKJ5DKHYITO4QTQ95A3R7AJ5OBD,worker_28,Submitted,Mon May 22 23:35:50 PDT 2023,Tue May 23 00:12:30 PDT 2023,Fri May 26 00:12:30 PDT 2023,,,,2200,100% (213/213),100% (214/214),100% (128/128),136_1-1,0,KILT_2090607-3,3,"BULLET::::- June 17, 1972: The plumbers are arrested at 2:30 a.m. in the process of burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex.  BULLET::::- June 20, 1972: Reportedly based on a tip from Deep Throat (associate director of the FBI, Mark Felt), Bob Woodward reports in the 'Washington Post' that one of the burglars had E. Howard Hunt in his address book and possessed checks signed by Hunt, and that Hunt was connected to Charles Colson.   BULLET::::- June 23, 1972: In the Oval Office, H.R. Haldeman recommends to President Nixon that they attempt to shut down the FBI investigation of the Watergate break-in, by having CIA Director Richard Helms and Deputy Director Vernon A. Walters tell acting FBI Director L. Patrick Gray to, 'Stay the hell out of this'.  Haldeman expects Gray will then seek and take advice from Deputy FBI Director Mark Felt, and Felt will obey direction from the White House out of ambition.  Nixon agrees and gives the order.  The conversation is recorded.   BULLET::::- September 15, 1972: Hunt, Liddy, and the Watergate burglars are indicted by a federal grand jury.",2.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":207,""label"":""relevant-text-span"",""startOffset"":31}]}}]",x,,['plumbers are arrested at 2:30a.m. in the process of burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex.']
3XU80RHWI3VRHCB55PF7Z7J55E844L,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3J88R45B2LD7RRJSDME2O0NP3QIXP3,worker_167,Submitted,Mon May 22 20:01:11 PDT 2023,Mon May 22 20:02:17 PDT 2023,Thu May 25 20:02:17 PDT 2023,,,,66,100% (251/252),100% (213/213),100% (127/127),136_1-1,0,KILT_2090607-3,3,"BULLET::::- June 17, 1972: The plumbers are arrested at 2:30 a.m. in the process of burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex.  BULLET::::- June 20, 1972: Reportedly based on a tip from Deep Throat (associate director of the FBI, Mark Felt), Bob Woodward reports in the 'Washington Post' that one of the burglars had E. Howard Hunt in his address book and possessed checks signed by Hunt, and that Hunt was connected to Charles Colson.   BULLET::::- June 23, 1972: In the Oval Office, H.R. Haldeman recommends to President Nixon that they attempt to shut down the FBI investigation of the Watergate break-in, by having CIA Director Richard Helms and Deputy Director Vernon A. Walters tell acting FBI Director L. Patrick Gray to, 'Stay the hell out of this'.  Haldeman expects Gray will then seek and take advice from Deputy FBI Director Mark Felt, and Felt will obey direction from the White House out of ambition.  Nixon agrees and gives the order.  The conversation is recorded.   BULLET::::- September 15, 1972: Hunt, Liddy, and the Watergate burglars are indicted by a federal grand jury.",2.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":206,""label"":""relevant-text-span"",""startOffset"":27},{""endOffset"":1029,""label"":""relevant-text-span"",""startOffset"":566},{""endOffset"":1172,""label"":""relevant-text-span"",""startOffset"":1096}]}}]",x,,"['The plumbers are arrested at 2:30a.m. in the process of burglarizing and planting surveillance bugs in the Democratic National Committee offices at the Watergate Building Complex', ""H.R. Haldeman recommends to President Nixon that they attempt to shut down the FBI investigation of the Watergate break-in, by having CIA Director Richard Helms and Deputy Director Vernon A. Walters tell acting FBI Director L. Patrick Gray to, 'Stay the hell out of this'.  Haldeman expects Gray will then seek and take advice from Deputy FBI Director Mark Felt, and Felt will obey direction from the White House out of ambition.  Nixon agrees and gives the order"", 'Hunt, Liddy, and the Watergate burglars are indicted by a federal grand jury']"
3FI30CQHWOYPHY0S3SI94J9PBXVB6J,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,31EUONYN20IX222WY705BFLED01VOK,worker_266,Submitted,Mon May 22 09:37:19 PDT 2023,Mon May 22 09:39:23 PDT 2023,Thu May 25 09:39:23 PDT 2023,,,,124,100% (213/213),100% (213/213),100% (127/127),136_1-1,0,MARCO_09_970001729-1,3,"The Watergate Scandal Essay - 1138 Words Back Sign Up Sign In Home Essays The Watergate Scandal The Watergate Scandal Topics: Watergate scandal, Richard Nixon, John Ehrlichman Pages: 4 (1138 words) Published: October 8, 1999 The Watergate Scandal The Watergate Affair, is the worst political scandal in U.S. history.  It led to the resignation of the president, Richard M. Nixon, after he became implicated in an attempt to cover up the scandal.  'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C.  The term was applied to several related scandals.  More than thirty administration officials, campaign officials, and financial contributors pleaded guilty or were found guilty of breaking the law.  Nixon faced possible indictment after his resignation, received from his successor, Gerald Ford, a full pardon for all of his offenses he may or had committed (Branford 2).  In 1971, Nixon created the Special Investigation Unit, know as the 'plumbers', their job was to plug all new leaks.",1.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":648,""label"":""relevant-text-span"",""startOffset"":447}]}}]",x,,"[""'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C""]"
3FI30CQHWOYPHY0S3SI94J9PBXVB6J,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3GM6G9ZBKSCUP7DVGWLDIT8OLKHMT1,worker_28,Submitted,Mon May 22 15:36:35 PDT 2023,Mon May 22 15:50:03 PDT 2023,Thu May 25 15:50:03 PDT 2023,,,,808,100% (213/213),100% (214/214),100% (128/128),136_1-1,0,MARCO_09_970001729-1,3,"The Watergate Scandal Essay - 1138 Words Back Sign Up Sign In Home Essays The Watergate Scandal The Watergate Scandal Topics: Watergate scandal, Richard Nixon, John Ehrlichman Pages: 4 (1138 words) Published: October 8, 1999 The Watergate Scandal The Watergate Affair, is the worst political scandal in U.S. history.  It led to the resignation of the president, Richard M. Nixon, after he became implicated in an attempt to cover up the scandal.  'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C.  The term was applied to several related scandals.  More than thirty administration officials, campaign officials, and financial contributors pleaded guilty or were found guilty of breaking the law.  Nixon faced possible indictment after his resignation, received from his successor, Gerald Ford, a full pardon for all of his offenses he may or had committed (Branford 2).  In 1971, Nixon created the Special Investigation Unit, know as the 'plumbers', their job was to plug all new leaks.",1.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":651,""label"":""relevant-text-span"",""startOffset"":446}]}}]",x,,"["" 'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C.  ""]"
3FI30CQHWOYPHY0S3SI94J9PBXVB6J,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3A7Y0R2P2T3B5GGUI99IR41DURLJXY,worker_167,Submitted,Mon May 22 20:45:51 PDT 2023,Mon May 22 20:55:42 PDT 2023,Thu May 25 20:55:42 PDT 2023,,,,591,100% (251/252),100% (213/213),100% (127/127),136_1-1,0,MARCO_09_970001729-1,3,"The Watergate Scandal Essay - 1138 Words Back Sign Up Sign In Home Essays The Watergate Scandal The Watergate Scandal Topics: Watergate scandal, Richard Nixon, John Ehrlichman Pages: 4 (1138 words) Published: October 8, 1999 The Watergate Scandal The Watergate Affair, is the worst political scandal in U.S. history.  It led to the resignation of the president, Richard M. Nixon, after he became implicated in an attempt to cover up the scandal.  'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C.  The term was applied to several related scandals.  More than thirty administration officials, campaign officials, and financial contributors pleaded guilty or were found guilty of breaking the law.  Nixon faced possible indictment after his resignation, received from his successor, Gerald Ford, a full pardon for all of his offenses he may or had committed (Branford 2).  In 1971, Nixon created the Special Investigation Unit, know as the 'plumbers', their job was to plug all new leaks.",1.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":700,""label"":""relevant-text-span"",""startOffset"":447}]}}]",x,,"[""'The Watergate Affair' refers to the break-in and electronic bugging in 1972, of the Democratic National Committee headquarters in the Watergate apartment, and office building complex in Washington D.C.  The term was applied to several related scandals.""]"
3T2HW4QDVZMV9MUWFZHGZD69JJ39CZ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3EJJQNKU9WKVHEZSLA05Q9ZAGLMHRR,worker_266,Submitted,Tue May 23 05:17:16 PDT 2023,Tue May 23 05:18:17 PDT 2023,Fri May 26 05:18:17 PDT 2023,,,,61,100% (213/213),100% (213/213),100% (127/127),136_1-1,0,MARCO_44_836091499-2,3,"In support of that contention he said new information about Richard Nixon had emerged which showed that he had attempted to denigrate the name of his predecessor in the White House, Lyndon Johnson, and he even had urged that a safe supposedly holding incriminating documents concerning Lyndon Johnson be blown open. Also that Richard Nixon had instigated surveillance on political reporters and journalists to an unprecedented extent.  The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.  The illegality, its cover-up and the persistent lying by the president and his aides were reprehensible.  But what those of us overawed by the Watergate exposé at the time missed was that the story did not matter very much, or at least it did not matter remotely as much as another story then current, a story which Carl Bernstein did not even mention among the crimes of Richard Nixon during his presidency.  This was the bombing of Cambodia from 18 March 1969 to 26 May 1970 during which the United States dropped 2.7 million tons of bombs on Cambodia, exceeding by almost one million tons the total dropped on Japan during the Second World War, including the bombs that were dropped on Hiroshima and Nagasaki.",0.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":640,""label"":""relevant-text-span"",""startOffset"":436},{""endOffset"":745,""label"":""relevant-text-span"",""startOffset"":642}]}}]",x,,"['The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.', 'The illegality, its cover-up and the persistent lying by the president and his aides were reprehensible']"
3T2HW4QDVZMV9MUWFZHGZD69JJ39CZ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3EO896NRA1A4OZ7ADZ8L21G7HWVJTF,worker_28,Submitted,Mon May 22 23:35:48 PDT 2023,Tue May 23 00:11:43 PDT 2023,Fri May 26 00:11:43 PDT 2023,,,,2155,100% (213/213),100% (214/214),100% (128/128),136_1-1,0,MARCO_44_836091499-2,3,"In support of that contention he said new information about Richard Nixon had emerged which showed that he had attempted to denigrate the name of his predecessor in the White House, Lyndon Johnson, and he even had urged that a safe supposedly holding incriminating documents concerning Lyndon Johnson be blown open. Also that Richard Nixon had instigated surveillance on political reporters and journalists to an unprecedented extent.  The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.  The illegality, its cover-up and the persistent lying by the president and his aides were reprehensible.  But what those of us overawed by the Watergate exposé at the time missed was that the story did not matter very much, or at least it did not matter remotely as much as another story then current, a story which Carl Bernstein did not even mention among the crimes of Richard Nixon during his presidency.  This was the bombing of Cambodia from 18 March 1969 to 26 May 1970 during which the United States dropped 2.7 million tons of bombs on Cambodia, exceeding by almost one million tons the total dropped on Japan during the Second World War, including the bombs that were dropped on Hiroshima and Nagasaki.",0.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":642,""label"":""relevant-text-span"",""startOffset"":435}]}}]",x,,[' The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.  ']
3T2HW4QDVZMV9MUWFZHGZD69JJ39CZ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3C2NJ6JBKFW6NQ4I9IGHULOYQ2LN2R,worker_167,Submitted,Mon May 22 20:25:53 PDT 2023,Mon May 22 20:30:04 PDT 2023,Thu May 25 20:30:04 PDT 2023,,,,251,100% (251/252),100% (213/213),100% (127/127),136_1-1,0,MARCO_44_836091499-2,3,"In support of that contention he said new information about Richard Nixon had emerged which showed that he had attempted to denigrate the name of his predecessor in the White House, Lyndon Johnson, and he even had urged that a safe supposedly holding incriminating documents concerning Lyndon Johnson be blown open. Also that Richard Nixon had instigated surveillance on political reporters and journalists to an unprecedented extent.  The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.  The illegality, its cover-up and the persistent lying by the president and his aides were reprehensible.  But what those of us overawed by the Watergate exposé at the time missed was that the story did not matter very much, or at least it did not matter remotely as much as another story then current, a story which Carl Bernstein did not even mention among the crimes of Richard Nixon during his presidency.  This was the bombing of Cambodia from 18 March 1969 to 26 May 1970 during which the United States dropped 2.7 million tons of bombs on Cambodia, exceeding by almost one million tons the total dropped on Japan during the Second World War, including the bombs that were dropped on Hiroshima and Nagasaki.",0.0,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":640,""label"":""relevant-text-span"",""startOffset"":436}]}}]",x,,['The Watergate scandal was about the funding and then the cover-up of a breakin at the headquarters of the Democratic National Committee headquarters at the Watergate complex in Washington on 17 June 1972.']
3VDVA3ILJHUQ1T76D8Y6AY95JZ71GS,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 05:02:38 PDT 2023,3,BatchId:5077954;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 05:02:38 PDT 2023,,,3UNH76FOCXKQ6TCPQ28CQA030GHYM8,worker_266,Submitted,Mon May 22 09:05:20 PDT 2023,Mon May 22 09:11:16 PDT 2023,Thu May 25 09:11:16 PDT 2023,,,,356,100% (213/213),100% (213/213),100% (127/127),136_1-1,0,MARCO_54_811879338-1,4,"Watergate scandal - definition of Watergate scandal by The Free Dictionary Watergate scandal Also found in: Thesaurus, Legal, Encyclopedia, Wikipedia .  Thesaurus AntonymsRelated WordsSynonymsLegend: Switch to new thesaurus Noun 1.  Watergate scandal - a political scandal involving abuse of power and bribery and obstruction of justice; led to the resignation of Richard Nixon in 1974 Watergate Based on WordNet 3.0, Farlex clipart collection.  © 2003-2012 Princeton University, Farlex Inc. Want to thank TFD for its existence?  Tell a friend about us, add a link to this page, or visit the webmaster's page for free fun content .  Link to this page: <a href='https://www.thefreedictionary.com/Watergate+scandal'>Watergate scandal</a> Mentioned in ?  deep throat disposal fighting Ford Gerald Rudolph Graham Graham Katharine Meyer Nixon Nixon Richard Milhous President Nixon Richard M. Nixon Richard Milhous Nixon Richard Nixon Watergate Dictionary browser ?",,What was the basis of the Watergate scandal?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":336,""label"":""relevant-text-span"",""startOffset"":253}]}}]",x,,['a political scandal involving abuse of power and bribery and obstruction of justice']
