HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3HJ1EVZS3SYD0MUZGN61XV29JWB3R5,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3YW4XOSQKV0CTV6VNFSP3X6N7L2U1Y,worker_297,Submitted,Thu May 25 09:23:36 PDT 2023,Thu May 25 09:50:51 PDT 2023,Sun May 28 09:50:51 PDT 2023,,,,1635,100% (330/330),100% (315/315),100% (229/229),145_1-1,0,KILT_53733056-3,3,"They give protection to the shorelines by absorbing wave energy and each year approximately six million tons of fish are taken out of the reefs. They also add biodiversity to oceans.  They shelter various marine life and provide recreational activities for locals and tourists.  They even provide potential medicines.  They house species such as the barracudas, jacks, mackerel, night fishes, urchins, and various invertebrates.   Section::::Threats.   However, many of them are now in danger.  They are undergoing coral bleaching and other diseases.  Coral bleaching occurs when the water becomes too warm.  The increased water temperature triggers the coral to release its zooxanthellae.  The loss of its symbiotic algae results in the discoloration of the coral tissue.  They can loss zooxanthellae for a little while, however if more than a couple weeks pass then death occurs.  They also have been found to have black band disease, white band disease, white plague disease.  These diseases result of death of patches with few survivors if any.   These diseases aren't the only things affecting corals.  Their population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging.  They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.",1.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":551,""label"":""relevant-text-span"",""startOffset"":495},{""endOffset"":1051,""label"":""relevant-text-span"",""startOffset"":883},{""endOffset"":1227,""label"":""relevant-text-span"",""startOffset"":1109},{""endOffset"":1349,""label"":""relevant-text-span"",""startOffset"":1228}]}}]",x,,"['They are undergoing coral bleaching and other diseases. ', 'They also have been found to have black band disease, white band disease, white plague disease.  These diseases result of death of patches with few survivors if any.   ', 'heir population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging. ', 'They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.']"
3HJ1EVZS3SYD0MUZGN61XV29JWB3R5,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3FTF2T8WLWX7A4YVMSMJ0R93QGV9WL,worker_132,Submitted,Thu May 25 19:12:29 PDT 2023,Thu May 25 19:17:31 PDT 2023,Sun May 28 19:17:31 PDT 2023,,,,302,100% (229/229),100% (229/229),100% (209/209),145_1-1,0,KILT_53733056-3,3,"They give protection to the shorelines by absorbing wave energy and each year approximately six million tons of fish are taken out of the reefs. They also add biodiversity to oceans.  They shelter various marine life and provide recreational activities for locals and tourists.  They even provide potential medicines.  They house species such as the barracudas, jacks, mackerel, night fishes, urchins, and various invertebrates.   Section::::Threats.   However, many of them are now in danger.  They are undergoing coral bleaching and other diseases.  Coral bleaching occurs when the water becomes too warm.  The increased water temperature triggers the coral to release its zooxanthellae.  The loss of its symbiotic algae results in the discoloration of the coral tissue.  They can loss zooxanthellae for a little while, however if more than a couple weeks pass then death occurs.  They also have been found to have black band disease, white band disease, white plague disease.  These diseases result of death of patches with few survivors if any.   These diseases aren't the only things affecting corals.  Their population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging.  They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.",1.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":550,""label"":""relevant-text-span"",""startOffset"":462},{""endOffset"":978,""label"":""relevant-text-span"",""startOffset"":883},{""endOffset"":1349,""label"":""relevant-text-span"",""startOffset"":1108}]}}]",x,,"['many of them are now in danger.  They are undergoing coral bleaching and other diseases.', 'They also have been found to have black band disease, white band disease, white plague disease.', 'Their population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging.  They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.']"
3HJ1EVZS3SYD0MUZGN61XV29JWB3R5,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3URFVVM16AX9ORR3VQ1HVRQZK30ZUJ,worker_173,Submitted,Thu May 25 17:54:40 PDT 2023,Thu May 25 17:57:46 PDT 2023,Sun May 28 17:57:46 PDT 2023,,,,186,100% (309/309),100% (309/309),100% (223/223),145_1-1,0,KILT_53733056-3,3,"They give protection to the shorelines by absorbing wave energy and each year approximately six million tons of fish are taken out of the reefs. They also add biodiversity to oceans.  They shelter various marine life and provide recreational activities for locals and tourists.  They even provide potential medicines.  They house species such as the barracudas, jacks, mackerel, night fishes, urchins, and various invertebrates.   Section::::Threats.   However, many of them are now in danger.  They are undergoing coral bleaching and other diseases.  Coral bleaching occurs when the water becomes too warm.  The increased water temperature triggers the coral to release its zooxanthellae.  The loss of its symbiotic algae results in the discoloration of the coral tissue.  They can loss zooxanthellae for a little while, however if more than a couple weeks pass then death occurs.  They also have been found to have black band disease, white band disease, white plague disease.  These diseases result of death of patches with few survivors if any.   These diseases aren't the only things affecting corals.  Their population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging.  They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.",1.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":881,""label"":""relevant-text-span"",""startOffset"":552},{""endOffset"":1049,""label"":""relevant-text-span"",""startOffset"":883},{""endOffset"":1228,""label"":""relevant-text-span"",""startOffset"":1108},{""endOffset"":1349,""label"":""relevant-text-span"",""startOffset"":1228}]}}]",x,,"['Coral bleaching occurs when the water becomes too warm.  The increased water temperature triggers the coral to release its zooxanthellae.  The loss of its symbiotic algae results in the discoloration of the coral tissue.  They can loss zooxanthellae for a little while, however if more than a couple weeks pass then death occurs.', 'They also have been found to have black band disease, white band disease, white plague disease.  These diseases result of death of patches with few survivors if any. ', 'Their population is declining because of coral mining, agricultural runoff, pollution, overfishing, and canal digging.  ', 'They are also affected by temperature increase, pH change, excess sediments, rising of the sea level, and human activity.']"
34KYK9TV3VNU4WYPA5LC5O5HTQ7BSS,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3WEV0KO0OR7Q6DU3E3HKPYP8BLTDS0,worker_297,Submitted,Thu May 25 10:07:42 PDT 2023,Thu May 25 10:10:56 PDT 2023,Sun May 28 10:10:56 PDT 2023,,,,194,100% (330/330),100% (315/315),100% (229/229),145_1-1,0,MARCO_25_595279481-5,3,"They're breaking up pieces of tissue to get rid of this, to slough it off. What happens is the coral is actually clear, the tissue of the coral is actually clear and that maximizes the light that can get through and get to the zooxanthellae, these symbiotic algae.  Well, when the corals kick all of these algae out, it allows the light to get through to the white skeleton underneath.  And you're looking at it, you're seeing white skeleton.  It looks like it's been bleached, but you've actually got live tissue over the top, it's just very difficult to see unless you look really close.  Now if the event is mild enough and doesn't last too long, the corals are able to recover their zooxanthellae, go back to normal.  Although they have been stressed.  They have been damaged.  It does makes them more susceptible to other types of disease, just like you or I are more susceptible to the common cold if our bodies are stressed—if we're not getting enough sleep, not enough rest, a lot of stress at work, whatever.",0.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":266,""label"":""relevant-text-span"",""startOffset"":120}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['the tissue of the coral is actually clear and that maximizes the light that can get through and get to the zooxanthellae, these symbiotic algae.  ']"
34KYK9TV3VNU4WYPA5LC5O5HTQ7BSS,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3WSELTNVR8HTN646JTV892DOS4XTAW,worker_132,Submitted,Thu May 25 19:36:04 PDT 2023,Thu May 25 19:39:21 PDT 2023,Sun May 28 19:39:21 PDT 2023,,,,197,100% (229/229),100% (229/229),100% (209/209),145_1-1,0,MARCO_25_595279481-5,3,"They're breaking up pieces of tissue to get rid of this, to slough it off. What happens is the coral is actually clear, the tissue of the coral is actually clear and that maximizes the light that can get through and get to the zooxanthellae, these symbiotic algae.  Well, when the corals kick all of these algae out, it allows the light to get through to the white skeleton underneath.  And you're looking at it, you're seeing white skeleton.  It looks like it's been bleached, but you've actually got live tissue over the top, it's just very difficult to see unless you look really close.  Now if the event is mild enough and doesn't last too long, the corals are able to recover their zooxanthellae, go back to normal.  Although they have been stressed.  They have been damaged.  It does makes them more susceptible to other types of disease, just like you or I are more susceptible to the common cold if our bodies are stressed—if we're not getting enough sleep, not enough rest, a lot of stress at work, whatever.",0.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":843,""label"":""relevant-text-span"",""startOffset"":731}]}}]",x,,['they have been stressed.  They have been damaged.  It does makes them more susceptible to other types of disease']
34KYK9TV3VNU4WYPA5LC5O5HTQ7BSS,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3URFVVM16AX9ORR3VQ1HVRQZK35ZUO,worker_173,Submitted,Thu May 25 18:40:00 PDT 2023,Thu May 25 18:41:49 PDT 2023,Sun May 28 18:41:49 PDT 2023,,,,109,100% (309/309),100% (309/309),100% (223/223),145_1-1,0,MARCO_25_595279481-5,3,"They're breaking up pieces of tissue to get rid of this, to slough it off. What happens is the coral is actually clear, the tissue of the coral is actually clear and that maximizes the light that can get through and get to the zooxanthellae, these symbiotic algae.  Well, when the corals kick all of these algae out, it allows the light to get through to the white skeleton underneath.  And you're looking at it, you're seeing white skeleton.  It looks like it's been bleached, but you've actually got live tissue over the top, it's just very difficult to see unless you look really close.  Now if the event is mild enough and doesn't last too long, the corals are able to recover their zooxanthellae, go back to normal.  Although they have been stressed.  They have been damaged.  It does makes them more susceptible to other types of disease, just like you or I are more susceptible to the common cold if our bodies are stressed—if we're not getting enough sleep, not enough rest, a lot of stress at work, whatever.",0.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":476,""label"":""relevant-text-span"",""startOffset"":266},{""endOffset"":843,""label"":""relevant-text-span"",""startOffset"":731}]}}]",x,,"[""Well, when the corals kick all of these algae out, it allows the light to get through to the white skeleton underneath.  And you're looking at it, you're seeing white skeleton.  It looks like it's been bleached"", 'they have been stressed.  They have been damaged.  It does makes them more susceptible to other types of disease']"
3HXK2V1N5OUXQEP2WCYKFHJAB90G2B,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3M0NZ3JDP6DS3C1OUPT9NFYJLKB5Z7,worker_297,Submitted,Thu May 25 11:28:10 PDT 2023,Thu May 25 11:30:57 PDT 2023,Sun May 28 11:30:57 PDT 2023,,,,167,100% (330/330),100% (315/315),100% (229/229),145_1-1,0,MARCO_48_1220807804-3,3,"Threats to Coral Reefs Coral reefs are fragile and sensitive to changes in water quality and temperature. When pollution causes changes in water quality or temperatures exceed their natural tolerances, corals will become stressed and may die if conditions don’t improve.  Stressors to coral reefs are: Rising water temperatures: Corals thrive in relatively warm water, but when water temperatures rise too high, the zooxanthellae are forced to leave.  Since these algae give the corals color, when they leave the coral becomes white, appearing bleached.This coral bleaching can cause the reef to die.  Ocean acidification: Ocean acidification can affect coral health by making less calcium carbonate available in ocean waters, making it harder for corals to form their skeletons.  Predation: Some species can cause damage to coral reefs, like damsel fish and crown of thorn starfish.  While they may not be invasive, outbreaks of these species can wreak havoc on reefs.  Overfishing: Coral reef ecosystems support an abundance of species, but overfishing can deplete these populations and effect the entire ecosystem.  Recreational Impacts: Boat groundings and anchors can harm corals by breaking or scarring them.  Sunscreens that include certain chemicals, harm corals reefs and other plants and animals that live in the ocean.  Protect yourself and the reef by covering up or wearing mineral-based sunscreens.",2.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":105,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":270,""label"":""relevant-text-span"",""startOffset"":106}]}}]",x,,"['Threats to Coral Reefs Coral reefs are fragile and sensitive to changes in water quality and temperature.', 'When pollution causes changes in water quality or temperatures exceed their natural tolerances, corals will become stressed and may die if conditions dont improve.']"
3HXK2V1N5OUXQEP2WCYKFHJAB90G2B,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,39ASUFLU62M3U0U248YRUOOLQFIEXU,worker_132,Submitted,Thu May 25 19:22:10 PDT 2023,Thu May 25 19:24:26 PDT 2023,Sun May 28 19:24:26 PDT 2023,,,,136,100% (229/229),100% (229/229),100% (209/209),145_1-1,0,MARCO_48_1220807804-3,3,"Threats to Coral Reefs Coral reefs are fragile and sensitive to changes in water quality and temperature. When pollution causes changes in water quality or temperatures exceed their natural tolerances, corals will become stressed and may die if conditions don’t improve.  Stressors to coral reefs are: Rising water temperatures: Corals thrive in relatively warm water, but when water temperatures rise too high, the zooxanthellae are forced to leave.  Since these algae give the corals color, when they leave the coral becomes white, appearing bleached.This coral bleaching can cause the reef to die.  Ocean acidification: Ocean acidification can affect coral health by making less calcium carbonate available in ocean waters, making it harder for corals to form their skeletons.  Predation: Some species can cause damage to coral reefs, like damsel fish and crown of thorn starfish.  While they may not be invasive, outbreaks of these species can wreak havoc on reefs.  Overfishing: Coral reef ecosystems support an abundance of species, but overfishing can deplete these populations and effect the entire ecosystem.  Recreational Impacts: Boat groundings and anchors can harm corals by breaking or scarring them.  Sunscreens that include certain chemicals, harm corals reefs and other plants and animals that live in the ocean.  Protect yourself and the reef by covering up or wearing mineral-based sunscreens.",2.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3HXK2V1N5OUXQEP2WCYKFHJAB90G2B,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3AAPLD8UCHW8XTCKPZ50QO0S5ZFHTN,worker_173,Submitted,Thu May 25 18:19:48 PDT 2023,Thu May 25 18:24:30 PDT 2023,Sun May 28 18:24:30 PDT 2023,,,,282,100% (309/309),100% (309/309),100% (223/223),145_1-1,0,MARCO_48_1220807804-3,3,"Threats to Coral Reefs Coral reefs are fragile and sensitive to changes in water quality and temperature. When pollution causes changes in water quality or temperatures exceed their natural tolerances, corals will become stressed and may die if conditions don’t improve.  Stressors to coral reefs are: Rising water temperatures: Corals thrive in relatively warm water, but when water temperatures rise too high, the zooxanthellae are forced to leave.  Since these algae give the corals color, when they leave the coral becomes white, appearing bleached.This coral bleaching can cause the reef to die.  Ocean acidification: Ocean acidification can affect coral health by making less calcium carbonate available in ocean waters, making it harder for corals to form their skeletons.  Predation: Some species can cause damage to coral reefs, like damsel fish and crown of thorn starfish.  While they may not be invasive, outbreaks of these species can wreak havoc on reefs.  Overfishing: Coral reef ecosystems support an abundance of species, but overfishing can deplete these populations and effect the entire ecosystem.  Recreational Impacts: Boat groundings and anchors can harm corals by breaking or scarring them.  Sunscreens that include certain chemicals, harm corals reefs and other plants and animals that live in the ocean.  Protect yourself and the reef by covering up or wearing mineral-based sunscreens.",2.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":269,""label"":""relevant-text-span"",""startOffset"":106},{""endOffset"":327,""label"":""relevant-text-span"",""startOffset"":272},{""endOffset"":622,""label"":""relevant-text-span"",""startOffset"":602},{""endOffset"":790,""label"":""relevant-text-span"",""startOffset"":781},{""endOffset"":983,""label"":""relevant-text-span"",""startOffset"":971},{""endOffset"":1214,""label"":""relevant-text-span"",""startOffset"":1141},{""endOffset"":1329,""label"":""relevant-text-span"",""startOffset"":1216}]}}]",x,,"['When pollution causes changes in water quality or temperatures exceed their natural tolerances, corals will become stressed and may die if conditions dont improve', 'Stressors to coral reefs are: Rising water temperatures', 'Ocean acidification:', 'Predation', 'Overfishing:', 'Boat groundings and anchors can harm corals by breaking or scarring them.', 'Sunscreens that include certain chemicals, harm corals reefs and other plants and animals that live in the ocean.']"
3511RHPAEZTUGQKOMTA1THWQJI2LR1,3NS4ESZ41T5U5BQ67KXKIIWT009QWL,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.40,Thu May 25 00:13:39 PDT 2023,3,BatchId:5079941;OriginalHitTemplateId:929448123;,86400,259200,Sun May 28 00:13:39 PDT 2023,,,3KAKFY4PGZH3U7PAG2HU8NX9BAJ3IH,worker_297,Submitted,Thu May 25 08:35:14 PDT 2023,Thu May 25 08:42:14 PDT 2023,Sun May 28 08:42:14 PDT 2023,,,,420,100% (330/330),100% (315/315),100% (229/229),145_1-1,0,MARCO_58_1506018316-2,3,"However, despite their significance to humans and other life forms, coral reefs are under extreme threat due to increased greenhouse gas emissions, ocean warming and acidification, pollution, and other human-made environmental threats. Scientists and researchers from the World Resources Institute have estimated that two-thirds of the world's coral reefs are facing serious threats.  The following article discusses the different threats to the coral reefs.  Content: Climate Change Ocean Acidification Pollution Algae And Bacteria Increased Sedimentation Toxic Chemicals Marine Debris Destructive Fishing Practices Irresponsible Tourism Coral Mining Threats To Coral Reefs The major global threats to the coral reefs are as follows: Climate Change Climate change is a direct cause of coral bleaching.  Image credit: buttchi 3 Sha Life/Shutterstock Coral reefs worldwide face the impacts of climate change since human-caused global warming has led to the heating of the earth’s atmosphere and the elevated surface temperature of ocean waters.  The microscopic algae living in coral polyps and contributing to the health of coral, called zooxanthellae, are sensitive to higher temperatures.  Therefore, a slight increase in the ocean temperature results in the expulsion of the zooxanthellae by the corals, exposing their limestone skeleton and leading to the whitening or bleaching of the coral tissues.",3.0,What is happening to the corals?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":236,""label"":""relevant-text-span"",""startOffset"":68},{""endOffset"":383,""label"":""relevant-text-span"",""startOffset"":236},{""endOffset"":802,""label"":""relevant-text-span"",""startOffset"":735}]}}]",x,,"['coral reefs are under extreme threat due to increased greenhouse gas emissions, ocean warming and acidification, pollution, and other human-made environmental threats. ', ""Scientists and researchers from the World Resources Institute have estimated that two-thirds of the world's coral reefs are facing serious threats."", 'Climate Change Climate change is a direct cause of coral bleaching.']"
