HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3IHWR4LC8HSM8KXM2H7OAK9TCKCI8W,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3E7TUJ2EGH181YY45XHT83KIJGQD9D,worker_332,Submitted,Wed May 24 01:22:25 PDT 2023,Wed May 24 01:23:55 PDT 2023,Sat May 27 01:23:55 PDT 2023,,,,90,100% (254/254),100% (254/254),100% (178/178),140_1-11,0,KILT_13924866-1,4,"Kalabari tribe  The Kalabari are a sub-group of the Ijaw people living in the eastern Niger Delta region of Nigeria.  Originally, they were known as the Awome.  The name Kalabari was derived from their ancestor Perebo Kalabari who was a son of Mein Owei.  Their original settlement was spelt as Calabar by the Portuguese which was pronounced Kalabari.  This settlement (town) was abandoned as the people moved to other fishing settlements.  Portuguese settlers continued to maintain the name Calabari which became surrounded by Efik people of Duke town.  When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.  At this time the original Ijoid Kalabaris had moved to a new location which became the new Calabar territory since the old Calabar is occupied by different people.  Old Calabar became an Efik town with time which has the name Calabar.   Elem Kalabari (New Calabar) became a large kingdom that has about 35 settlements including Bakana, Abonnema, Buguma, Tombia and others.   Section::::History.   The Kalabari people are Ijaw speaking settlers who came from the Bini fringes of Ijaw land from the lineage of a man called Mein Owei.  The people were originally fishermen before the coming of the Portuguese to the West African coastline.",2.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":351,""label"":""relevant-text-span"",""startOffset"":256},{""endOffset"":650,""label"":""relevant-text-span"",""startOffset"":555}]}}]",x,,"['Their original settlement was spelt as Calabar by the Portuguese which was pronounced Kalabari.', 'When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.']"
3IHWR4LC8HSM8KXM2H7OAK9TCKCI8W,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3HPZF4IVNR8DX70YDDEYNEVR6ITYC2,worker_242,Submitted,Tue May 23 09:24:15 PDT 2023,Tue May 23 09:25:48 PDT 2023,Fri May 26 09:25:48 PDT 2023,,,,93,100% (1796/1797),100% (320/320),100% (178/178),140_1-11,0,KILT_13924866-1,4,"Kalabari tribe  The Kalabari are a sub-group of the Ijaw people living in the eastern Niger Delta region of Nigeria.  Originally, they were known as the Awome.  The name Kalabari was derived from their ancestor Perebo Kalabari who was a son of Mein Owei.  Their original settlement was spelt as Calabar by the Portuguese which was pronounced Kalabari.  This settlement (town) was abandoned as the people moved to other fishing settlements.  Portuguese settlers continued to maintain the name Calabari which became surrounded by Efik people of Duke town.  When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.  At this time the original Ijoid Kalabaris had moved to a new location which became the new Calabar territory since the old Calabar is occupied by different people.  Old Calabar became an Efik town with time which has the name Calabar.   Elem Kalabari (New Calabar) became a large kingdom that has about 35 settlements including Bakana, Abonnema, Buguma, Tombia and others.   Section::::History.   The Kalabari people are Ijaw speaking settlers who came from the Bini fringes of Ijaw land from the lineage of a man called Mein Owei.  The people were originally fishermen before the coming of the Portuguese to the West African coastline.",2.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":226,""label"":""relevant-text-span"",""startOffset"":161},{""endOffset"":320,""label"":""relevant-text-span"",""startOffset"":256},{""endOffset"":500,""label"":""relevant-text-span"",""startOffset"":441},{""endOffset"":650,""label"":""relevant-text-span"",""startOffset"":555},{""endOffset"":887,""label"":""relevant-text-span"",""startOffset"":817},{""endOffset"":1024,""label"":""relevant-text-span"",""startOffset"":889}]}}]",x,,"['The name Kalabari was derived from their ancestor Perebo Kalabari', 'Their original settlement was spelt as Calabar by the Portuguese', 'Portuguese settlers continued to maintain the name Calabari', 'When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.', 'Old Calabar became an Efik town with time which has the name Calabar. ', 'Elem Kalabari (New Calabar) became a large kingdom that has about 35 settlements including Bakana, Abonnema, Buguma, Tombia and others.']"
3IHWR4LC8HSM8KXM2H7OAK9TCKCI8W,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3DI28L7YXFTV4Z99XFDKZFKKKC8E1U,worker_180,Submitted,Tue May 23 16:17:42 PDT 2023,Tue May 23 16:35:29 PDT 2023,Fri May 26 16:35:29 PDT 2023,,,,1067,100% (255/255),100% (255/255),100% (179/179),140_1-11,0,KILT_13924866-1,4,"Kalabari tribe  The Kalabari are a sub-group of the Ijaw people living in the eastern Niger Delta region of Nigeria.  Originally, they were known as the Awome.  The name Kalabari was derived from their ancestor Perebo Kalabari who was a son of Mein Owei.  Their original settlement was spelt as Calabar by the Portuguese which was pronounced Kalabari.  This settlement (town) was abandoned as the people moved to other fishing settlements.  Portuguese settlers continued to maintain the name Calabari which became surrounded by Efik people of Duke town.  When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.  At this time the original Ijoid Kalabaris had moved to a new location which became the new Calabar territory since the old Calabar is occupied by different people.  Old Calabar became an Efik town with time which has the name Calabar.   Elem Kalabari (New Calabar) became a large kingdom that has about 35 settlements including Bakana, Abonnema, Buguma, Tombia and others.   Section::::History.   The Kalabari people are Ijaw speaking settlers who came from the Bini fringes of Ijaw land from the lineage of a man called Mein Owei.  The people were originally fishermen before the coming of the Portuguese to the West African coastline.",2.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":161},{""endOffset"":553,""label"":""relevant-text-span"",""startOffset"":441},{""endOffset"":887,""label"":""relevant-text-span"",""startOffset"":555}]}}]",x,,"['The name Kalabari was derived from their ancestor Perebo Kalabari who was a son of Mein Owei.  Their original settlement was spelt as Calabar by the Portuguese which was pronounced Kalabari. ', 'Portuguese settlers continued to maintain the name Calabari which became surrounded by Efik people of Duke town.', 'When the British came the word Calabari was pronounced as Calabar (Kalaba) instead of Kalabari.  At this time the original Ijoid Kalabaris had moved to a new location which became the new Calabar territory since the old Calabar is occupied by different people.  Old Calabar became an Efik town with time which has the name Calabar. ']"
3LOJFQ4BP1UPVAJ1JS3G9S27FFYKDF,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3JWH6J9I9XS0B34ESB9SVER2LL7NBT,worker_332,Submitted,Wed May 24 03:17:28 PDT 2023,Wed May 24 03:18:45 PDT 2023,Sat May 27 03:18:45 PDT 2023,,,,77,100% (254/254),100% (254/254),100% (178/178),140_1-11,0,KILT_20489982-22,4,"Originally settled at Elem Kalabari by the Bille people when they came from Duke Town in the present Akwa Ibom state, the Kalabari people have moved totally from there to found great cities, towns and villages with Buguma as the seat of their king. The old single towns have greatly evolved to become clans.  Oral tradition and recorded history has it that one Mfon Manuel and a group of his people left Duke's Town and sailed down to Bonny where they met the king of Bonny.  On hearing that they had fled from their former domain and are in search of a new settlement the Bonny monarch took them to his brother king at Bille and requested him to give him a portion of his vast territory for his guests.  His exact words as recorded for posterity were, 'kele pa imbari' literally meaning, 'please, give them some land' to settle.  It is this initial expression that the Bille people later used in identifying their Duke Town strangers that had metamorphosed, over time, to become the name 'kalabari'.   This is the authentic history of the Kalabaris and any other version given and which does not tally with the Bille position is a fallacy because the people of Kalabari had referred all cases concerning the correct version of their history to the Bille people even in the early thirties.",1.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3LOJFQ4BP1UPVAJ1JS3G9S27FFYKDF,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,30BUDKLTXIAUSHASY2FW25X1WP2E5V,worker_242,Submitted,Tue May 23 09:16:25 PDT 2023,Tue May 23 09:18:34 PDT 2023,Fri May 26 09:18:34 PDT 2023,,,,129,100% (1796/1797),100% (320/320),100% (178/178),140_1-11,0,KILT_20489982-22,4,"Originally settled at Elem Kalabari by the Bille people when they came from Duke Town in the present Akwa Ibom state, the Kalabari people have moved totally from there to found great cities, towns and villages with Buguma as the seat of their king. The old single towns have greatly evolved to become clans.  Oral tradition and recorded history has it that one Mfon Manuel and a group of his people left Duke's Town and sailed down to Bonny where they met the king of Bonny.  On hearing that they had fled from their former domain and are in search of a new settlement the Bonny monarch took them to his brother king at Bille and requested him to give him a portion of his vast territory for his guests.  His exact words as recorded for posterity were, 'kele pa imbari' literally meaning, 'please, give them some land' to settle.  It is this initial expression that the Bille people later used in identifying their Duke Town strangers that had metamorphosed, over time, to become the name 'kalabari'.   This is the authentic history of the Kalabaris and any other version given and which does not tally with the Bille position is a fallacy because the people of Kalabari had referred all cases concerning the correct version of their history to the Bille people even in the early thirties.",1.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":False,""very_low"":True},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":1000,""label"":""relevant-text-span"",""startOffset"":361}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"[""Mfon Manuel and a group of his people left Duke's Town and sailed down to Bonny where they met the king of Bonny.  On hearing that they had fled from their former domain and are in search of a new settlement the Bonny monarch took them to his brother king at Bille and requested him to give him a portion of his vast territory for his guests.  His exact words as recorded for posterity were, 'kele pa imbari' literally meaning, 'please, give them some land' to settle.  It is this initial expression that the Bille people later used in identifying their Duke Town strangers that had metamorphosed, over time, to become the name 'kalabari'.""]"
3LOJFQ4BP1UPVAJ1JS3G9S27FFYKDF,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3GU1KF0O4NG0EOGR8QMKZ3WXKV2BPW,worker_180,Submitted,Tue May 23 16:21:50 PDT 2023,Tue May 23 16:41:44 PDT 2023,Fri May 26 16:41:44 PDT 2023,,,,1194,100% (255/255),100% (255/255),100% (179/179),140_1-11,0,KILT_20489982-22,4,"Originally settled at Elem Kalabari by the Bille people when they came from Duke Town in the present Akwa Ibom state, the Kalabari people have moved totally from there to found great cities, towns and villages with Buguma as the seat of their king. The old single towns have greatly evolved to become clans.  Oral tradition and recorded history has it that one Mfon Manuel and a group of his people left Duke's Town and sailed down to Bonny where they met the king of Bonny.  On hearing that they had fled from their former domain and are in search of a new settlement the Bonny monarch took them to his brother king at Bille and requested him to give him a portion of his vast territory for his guests.  His exact words as recorded for posterity were, 'kele pa imbari' literally meaning, 'please, give them some land' to settle.  It is this initial expression that the Bille people later used in identifying their Duke Town strangers that had metamorphosed, over time, to become the name 'kalabari'.   This is the authentic history of the Kalabaris and any other version given and which does not tally with the Bille position is a fallacy because the people of Kalabari had referred all cases concerning the correct version of their history to the Bille people even in the early thirties.",1.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3D1UCPY6HKO7IHF3HE016E74T2F83M,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,326O153BMNDPWUPLD8XF0HLTAEEEDY,worker_332,Submitted,Wed May 24 03:05:35 PDT 2023,Wed May 24 03:06:26 PDT 2023,Sat May 27 03:06:26 PDT 2023,,,,51,100% (254/254),100% (254/254),100% (178/178),140_1-11,0,KILT_28678189-2,4,"Another version says that Abasi created two people, and did not allow them to breed. When they disobeyed this order, in punishment Abasi let loose death on the earth.   The religion places importance on paying tribute to the village ancestors, particularly those who achieved high rank, since they can affect the fortunes of the living for good or bad.  The earth deity Ala is appeased through the Ogbom ceremony, which makes children plentiful and increases the harvest.   Some Efik belong to the Ekpe secret society.  They made detailed wood carvings, masks, and accouterments that are considered complex works of art.  Efik sacred ceremonies include drumming and music as important elements.   Section::::Slave trade.   The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.   His reason for choosing this name is unknown, since it was not used by the Efik people.   The city of Akwa Akpa was founded by Efik families who had left Creek Town, further up the Calabar river, settling on the east bank in a position where they were able to dominate the slave trade with European vessels that anchored in the river.  They soon became the most powerful people in the region.",4.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":805,""label"":""relevant-text-span"",""startOffset"":723}]}}]",x,,"[""The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.""]"
3D1UCPY6HKO7IHF3HE016E74T2F83M,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,3PJUZCGDJBVWK32DOP6DMB6H7LH98I,worker_242,Submitted,Tue May 23 15:18:15 PDT 2023,Tue May 23 15:18:34 PDT 2023,Fri May 26 15:18:34 PDT 2023,,,,19,100% (1796/1797),100% (320/320),100% (178/178),140_1-11,0,KILT_28678189-2,4,"Another version says that Abasi created two people, and did not allow them to breed. When they disobeyed this order, in punishment Abasi let loose death on the earth.   The religion places importance on paying tribute to the village ancestors, particularly those who achieved high rank, since they can affect the fortunes of the living for good or bad.  The earth deity Ala is appeased through the Ogbom ceremony, which makes children plentiful and increases the harvest.   Some Efik belong to the Ekpe secret society.  They made detailed wood carvings, masks, and accouterments that are considered complex works of art.  Efik sacred ceremonies include drumming and music as important elements.   Section::::Slave trade.   The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.   His reason for choosing this name is unknown, since it was not used by the Efik people.   The city of Akwa Akpa was founded by Efik families who had left Creek Town, further up the Calabar river, settling on the east bank in a position where they were able to dominate the slave trade with European vessels that anchored in the river.  They soon became the most powerful people in the region.",4.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":895,""label"":""relevant-text-span"",""startOffset"":723}]}}]",x,,"[""The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.   His reason for choosing this name is unknown, since it was not used by the Efik people.""]"
3D1UCPY6HKO7IHF3HE016E74T2F83M,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,33C7UALJVQDEVYZIKCRK75OY99B18J,worker_180,Submitted,Tue May 23 16:20:47 PDT 2023,Tue May 23 16:40:10 PDT 2023,Fri May 26 16:40:10 PDT 2023,,,,1163,100% (255/255),100% (255/255),100% (179/179),140_1-11,0,KILT_28678189-2,4,"Another version says that Abasi created two people, and did not allow them to breed. When they disobeyed this order, in punishment Abasi let loose death on the earth.   The religion places importance on paying tribute to the village ancestors, particularly those who achieved high rank, since they can affect the fortunes of the living for good or bad.  The earth deity Ala is appeased through the Ogbom ceremony, which makes children plentiful and increases the harvest.   Some Efik belong to the Ekpe secret society.  They made detailed wood carvings, masks, and accouterments that are considered complex works of art.  Efik sacred ceremonies include drumming and music as important elements.   Section::::Slave trade.   The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.   His reason for choosing this name is unknown, since it was not used by the Efik people.   The city of Akwa Akpa was founded by Efik families who had left Creek Town, further up the Calabar river, settling on the east bank in a position where they were able to dominate the slave trade with European vessels that anchored in the river.  They soon became the most powerful people in the region.",4.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":852,""label"":""relevant-text-span"",""startOffset"":723}]}}]",x,,"[""The coast in this region was named 'Calabar' by the Portuguese explorer Diogo Cao.   His reason for choosing this name is unknown""]"
3OWZNK3RZP4GVWQXGHN1JWK1KF72UL,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:49:29 PDT 2023,3,BatchId:5078557;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:49:29 PDT 2023,,,35GCEFQ6IA3PPXEKG65G8I0Z771Z3U,worker_332,Submitted,Wed May 24 03:15:45 PDT 2023,Wed May 24 03:17:07 PDT 2023,Sat May 27 03:17:07 PDT 2023,,,,82,100% (254/254),100% (254/254),100% (178/178),140_1-11,0,KILT_29210637-1,4,"Kalabari Kingdom  The Kalabari Kingdom, also called Elem Kalabari (New Shipping Port) is the independent traditional Kingdom State of the Kalabari people, an Ijaw ethnic group, in the Niger River Delta.   It is recognized as a traditional state in what is now Rivers State, Nigeria.  The Kingdom was founded by the great Amachree I, forefather of the Amachree dynasty, which is now headed by the Princewill family.   The Kingdom is ruled and controlled by King Amachree XI (Professor Theophilus Princewill CFR), along with his Council of Chiefs, most of whom, are royal princes.  Together, they make up the traditional Kalabari government, similar to a royal court.   Section::::People and customs.   According to one tradition, the Kalabari people originally came from Calabar (called 'Old Calabar' by the Europeans), a site further to the east occupied by Efik people.  This may have been a 19th-century invention.  The Efik themselves say the name 'Calabar' was given to their town by the Europeans.   Other traditions say Kalabari was founded by Ijo settlers from Amafo, on the west bank of the New Calabar River, and that they were joined there by settlers from other communities.",3.0,Where did the name Calabar come about then?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":1002,""label"":""relevant-text-span"",""startOffset"":918}]}}]",x,,"[""The Efik themselves say the name 'Calabar' was given to their town by the Europeans.""]"
