HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
37M4O367WNXPHL4BPYYDQT6JR1O5MM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3DYGAII7PQNNIUIGR8JAUSRW6I7PQ0,worker_298,Submitted,Mon May 22 17:09:10 PDT 2023,Mon May 22 17:18:21 PDT 2023,Thu May 25 17:18:21 PDT 2023,,,,551,100% (206/206),100% (206/206),100% (125/125),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":1103,""label"":""relevant-text-span"",""startOffset"":999},{""endOffset"":1249,""label"":""relevant-text-span"",""startOffset"":1105}]}}]",x,,"[' This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.', ""Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.""]"
37M4O367WNXPHL4BPYYDQT6JR1O5MM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3IO1LGZLKEC92K0FQI3121FFHFH864,worker_195,Submitted,Tue May 23 05:13:58 PDT 2023,Tue May 23 06:31:44 PDT 2023,Fri May 26 06:31:44 PDT 2023,,,,4666,100% (236/236),100% (236/236),100% (155/155),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":999,""label"":""relevant-text-span"",""startOffset"":721},{""endOffset"":1105,""label"":""relevant-text-span"",""startOffset"":1000}]}}]",x,,"['The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ). ', 'This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  ']"
37M4O367WNXPHL4BPYYDQT6JR1O5MM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3RRCEFRB7RREPVU8A6UWW5L2U4X4B0,worker_333,Submitted,Wed May 24 02:34:13 PDT 2023,Wed May 24 02:36:14 PDT 2023,Sat May 27 02:36:14 PDT 2023,,,,121,100% (244/244),100% (206/206),100% (125/125),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":596,""label"":""relevant-text-span"",""startOffset"":547},{""endOffset"":999,""label"":""relevant-text-span"",""startOffset"":721},{""endOffset"":1103,""label"":""relevant-text-span"",""startOffset"":1000}]}}]",x,,"['the 26th United Nations Climate Change conference', 'The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ). ', 'This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.']"
3VADEH0UIGCW8QZZTA3D08A6AQ6SP6,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3X4JMASXCROXQ7C7R57UK2VPCGR0B1,worker_298,Submitted,Mon May 22 23:43:46 PDT 2023,Mon May 22 23:45:18 PDT 2023,Thu May 25 23:45:18 PDT 2023,,,,92,100% (206/206),100% (206/206),100% (125/125),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.']
3VADEH0UIGCW8QZZTA3D08A6AQ6SP6,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,34QN5IT0T46EO9E0OTNKT05O4CV803,worker_195,Submitted,Tue May 23 05:13:52 PDT 2023,Tue May 23 06:11:02 PDT 2023,Fri May 26 06:11:02 PDT 2023,,,,3430,100% (236/236),100% (236/236),100% (155/155),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":230},{""endOffset"":574,""label"":""relevant-text-span"",""startOffset"":389}]}}]",x,,"['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.', 'The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26']"
3VADEH0UIGCW8QZZTA3D08A6AQ6SP6,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3I0BTBYZA20T3F5I1XLESDTQXY60YV,worker_333,Submitted,Tue May 23 21:17:32 PDT 2023,Tue May 23 21:19:15 PDT 2023,Fri May 26 21:19:15 PDT 2023,,,,103,100% (244/244),100% (206/206),100% (125/125),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":35,""label"":""relevant-text-span"",""startOffset"":10},{""endOffset"":112,""label"":""relevant-text-span"",""startOffset"":69},{""endOffset"":169,""label"":""relevant-text-span"",""startOffset"":144},{""endOffset"":386,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,"['Climate Change Conference', ' Uniting the world to tackle climate change', 'Climate Change Conference', 'The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change']"
3FVBZG9CMNT4U0HZ1VCOHT2WT7E0HN,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3LPW2N6LKYHBHD7EO2U16NJ4I93U5R,worker_298,Submitted,Mon May 22 23:15:08 PDT 2023,Mon May 22 23:15:33 PDT 2023,Thu May 25 23:15:33 PDT 2023,,,,25,100% (206/206),100% (206/206),100% (125/125),132_1-1,0,MARCO_33_1621342262-5,2,"This isn't technically Prime Minister Boris Johnson's idea - he inherited the pledge from the former prime minister Theresa May, who put the commitment into law in June last year. But Mr Johnson has said he wanted fighting climate change to be one of his government's biggest priorities and he has made a series of announcements around renewable energy, national parks and protecting the environment.  Have previous COP events made an impact?  Getty Images COP 25: The conference in Madrid became the longest on record, finishing almost two days later than planned, after more than two weeks of tense negotiations.  It was hoped the conference would show that world leaders were aware of how much needed to be done.  Instead, the main focus ended up being climate activist Greta Thunberg, who arrived from her transatlantic journey by sailing boat just in time to join the event.  There were also big protests by young people - angry at the lack of progress being made by leaders to fight climate change - in the Spanish capital.  To enjoy the CBBC Newsround website at its best you will need to have JavaScript turned on.  2.42.4.a5b3b2a",1.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3FVBZG9CMNT4U0HZ1VCOHT2WT7E0HN,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,31IBVUNM9XE3WPP3Z4HFOLC0LDCFVC,worker_195,Submitted,Tue May 23 07:05:32 PDT 2023,Tue May 23 07:14:06 PDT 2023,Fri May 26 07:14:06 PDT 2023,,,,514,100% (236/236),100% (236/236),100% (155/155),132_1-1,0,MARCO_33_1621342262-5,2,"This isn't technically Prime Minister Boris Johnson's idea - he inherited the pledge from the former prime minister Theresa May, who put the commitment into law in June last year. But Mr Johnson has said he wanted fighting climate change to be one of his government's biggest priorities and he has made a series of announcements around renewable energy, national parks and protecting the environment.  Have previous COP events made an impact?  Getty Images COP 25: The conference in Madrid became the longest on record, finishing almost two days later than planned, after more than two weeks of tense negotiations.  It was hoped the conference would show that world leaders were aware of how much needed to be done.  Instead, the main focus ended up being climate activist Greta Thunberg, who arrived from her transatlantic journey by sailing boat just in time to join the event.  There were also big protests by young people - angry at the lack of progress being made by leaders to fight climate change - in the Spanish capital.  To enjoy the CBBC Newsround website at its best you will need to have JavaScript turned on.  2.42.4.a5b3b2a",1.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3FVBZG9CMNT4U0HZ1VCOHT2WT7E0HN,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3LQ8PUHQFQ7IOFW9VN6WCHYJUXKIHM,worker_333,Submitted,Tue May 23 23:58:27 PDT 2023,Tue May 23 23:59:37 PDT 2023,Fri May 26 23:59:37 PDT 2023,,,,70,100% (244/244),100% (206/206),100% (125/125),132_1-1,0,MARCO_33_1621342262-5,2,"This isn't technically Prime Minister Boris Johnson's idea - he inherited the pledge from the former prime minister Theresa May, who put the commitment into law in June last year. But Mr Johnson has said he wanted fighting climate change to be one of his government's biggest priorities and he has made a series of announcements around renewable energy, national parks and protecting the environment.  Have previous COP events made an impact?  Getty Images COP 25: The conference in Madrid became the longest on record, finishing almost two days later than planned, after more than two weeks of tense negotiations.  It was hoped the conference would show that world leaders were aware of how much needed to be done.  Instead, the main focus ended up being climate activist Greta Thunberg, who arrived from her transatlantic journey by sailing boat just in time to join the event.  There were also big protests by young people - angry at the lack of progress being made by leaders to fight climate change - in the Spanish capital.  To enjoy the CBBC Newsround website at its best you will need to have JavaScript turned on.  2.42.4.a5b3b2a",1.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3ZG552ORBQJG8BFXL7X6FIMKYK92VZ,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 22 04:42:53 PDT 2023,3,BatchId:5077934;OriginalHitTemplateId:929448123;,21600,259200,Thu May 25 04:42:53 PDT 2023,,,3B1NLC6UG4BW55O2OCEY0ENU0XAGPC,worker_298,Submitted,Mon May 22 18:02:05 PDT 2023,Mon May 22 18:26:46 PDT 2023,Thu May 25 18:26:46 PDT 2023,,,,1481,100% (206/206),100% (206/206),100% (125/125),132_1-1,0,MARCO_56_506900502-5,4,"The initial pledges of 2015 are insufficient to meet the target, and governments are expected to review and increase these pledges as a key objective this year, 2021. The updated Paris Agreement commitments will be reviewed at the climate change conference known as COP 26 in Glasgow, UK in November 2021.  This conference will be the most important intergovernmental meeting on the climate crisis since the Paris agreement was passed in 2015.  The success or otherwise of this conference will have stark consequences for the world.  If countries cannot agree on sufficient pledges, in another 5 years, the emissions reduction necessary will leap to a near-impossible 15.5% every year.  The unlikelihood of achieving this far steeper rate of decarbonization means the world faces a global temperature increase that will rise above 1.5°C.  Every fraction of additional warming above 1.5°C will bring worsening impacts, threatening lives, food sources, livelihoods and economies worldwide.  Countries are not on track to fulfill the promises they have made.  Increased commitments can take many forms but overall they must serve to shift countries and economies onto a path of decarbonization, setting targets for net-zero carbon, and timelines of how to reach that target, most typically through a rapid acceleration of energy sourced from renewables and rapid deceleration of fossil fuel dependency.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":305,""label"":""relevant-text-span"",""startOffset"":167}]}}]",x,,"['The initial pledges of 2015 are insufficient to meet the target, and governments are expected to review and increase these pledges as a key objective this year, 2021.', 'The updated Paris Agreement commitments will be reviewed at the climate change conference known as COP 26 in Glasgow, UK in November 2021.']"
